dag,iox,ioy,eux,euy,Mx,My
6850,266950457.81582972,-358792206.9858,-136752847.5971465,679129348.4289423,0,0
6860,-406388652.0449785,127866510.58667144,564259778.3021377,408051601.19052243,0,0
6870,404018909.6930391,-93123154.6384162,569524337.1899928,-355073924.35745144,0,0
6880,-426538734.45797676,-155969040.03682226,-173020962.51878315,-624170938.7809389,0,0
6890,316222675.9586116,236624336.4929749,-658117521.6407701,8306024.50980556,0,0
6900,-268971541.8376345,-366135793.73530984,-224127108.61065814,650206192.9278905,0,0
6910,24155920.573243596,413592750.7248117,509095006.9776161,478239341.59424317,0,0
6920,8765075.360262401,-426271277.96219844,621217737.5881344,-271717032.0312774,0,0
6930,-269716508.3862069,356414566.24710935,-67511939.02979007,-647064169.5288982,0,0
6940,296107208.4531198,-265305946.9013081,-645726566.905736,-96438594.93452641,0,0
6950,-433526105.03207904,147595877.96219665,-308307816.7503471,607991071.8948622,0,0
6960,398486087.2005428,67139223.58961499,444654691.4541024,539287467.0308777,0,0
6970,-419774663.65676266,-124493769.44698861,659287064.7190851,-184131011.23304507,0,0
6980,260628401.67773542,350819310.7759233,38787848.71712227,-653950944.3809444,0,0
6990,-201838547.3715281,-350851981.72265184,-617514676.1967514,-199909418.05091864,0,0
7000,9243807.118879333,457726272.8130801,-387526581.5554894,552641699.1770927,0,0
7010,145249542.98806635,-369702137.5670078,371878878.52844036,590368011.5829512,0,0
7020,-242858359.74201193,375992112.4400871,683685847.6974643,-94217146.6574862,0,0
7030,396275755.57676995,-154908817.68928894,142939535.6940797,-645259064.3742853,0,0
7040,-397172406.42169553,120806271.21324515,-573760400.2390991,-299077032.22878456,0,0
7050,435608775.5684936,127549831.02823122,-459822844.540645,484601757.67174673,0,0
7060,-332142349.0694142,-213720363.91987196,291731792.98983335,630658553.0476099,0,0
7070,292584802.7500713,347882481.2619841,694575770.4843391,-3647061.1388261467,0,0
7080,-52470737.81475383,-410435874.87503374,242351618.61557323,-621969518.7528112,0,0
7090,20134983.097380683,426437763.65124446,-515469696.9957552,-390949172.4480419,0,0
7100,245319085.11997727,-373139357.7983054,-523097278.61737543,404714533.3843676,0,0
7110,-276890743.07175654,285639137.00409484,205262320.2313558,659316354.8647987,0,0
7120,423017239.5691452,-175663606.23090708,692233831.529121,86112032.04211989,0,0
7130,-401792625.1747355,-39164742.42987987,334881351.19473594,-585437281.267812,0,0
7140,427641498.87216777,96286435.85855493,-444346993.1672,-472819420.69123113,0,0
7150,-283181516.53433985,-332210267.3372149,-575222794.7831484,314324524.5467471,0,0
7160,226001689.97952905,336307200.5012679,113674976.56016688,675480079.3123844,0,0
7170,-39158816.003682874,-456041665.6583399,676988397.1809515,173746698.40312457,0,0
7180,-118812750.43173954,378801069.90444946,418854735.73049796,-537212910.354863,0,0
7190,217667050.78930873,-391563549.236775,-362660854.0442013,-542484158.0672759,0,0
7200,-384359967.2348938,181186566.31200665,-614211406.2362193,215337828.09407663,0,0
7210,388438669.66130316,-147970959.57966805,18402827.124854833,678304233.5775056,0,0
7220,-442783294.11009157,-98603483.38672411,649185847.4836612,258033965.8070309,0,0
7230,346415634.57922477,189755263.78909168,493023957.5819315,-478896121.9927074,0,0
7240,-314950568.55283177,-328107375.6757611,-273033658.26601034,-598379636.3052177,0,0
7250,80485544.78697644,405345043.6773751,-638417904.6323898,110210869.09507239,0,0
7260,-48998177.33212587,-424646030.10004306,-78829593.79077306,667030262.966682,0,0
7270,-219877347.33704814,388200434.57946575,609186789.2630831,337775410.67352843,0,0
7280,256293688.86707562,-304583663.0344151,556487988.8677244,-412036242.3806354,0,0
7290,-410686656.0904979,202982956.35288286,-178205712.9835596,-639616454.6965891,0,0
7300,403147506.6126106,11040697.042770192,-646742484.7058488,1847629.74595581,0,0
7310,-433606486.5520635,-67599340.56336877,-175969470.39998174,641094322.9928613,0,0
7320,304423732.101829,312142941.3849596,557389844.7270422,411736929.16751856,0,0
7330,-249109131.1641508,-320114288.69422024,608600063.668869,-338080969.1477976,0,0
7340,68894914.12482029,452395914.12792325,-80825048.16429359,-665919934.7289413,0,0
7350,91810030.63872153,-386025244.4055556,-638783510.4265392,-106591142.31656149,0,0
7360,-191487023.39204627,405436977.45932513,-270644111.9394188,600264058.5856185,0,0
7370,370697374.9814351,-206579284.4143594,494280610.53659,478601953.87340117,0,0
7380,-377857609.80836064,174489174.30110958,648879528.1009073,-258366899.79905632,0,0
7390,448031728.0043739,69256397.97683331,16702442.093849495,-677507531.6422122,0,0
7400,-358972292.2151936,-164846895.05110016,-614897703.5201988,-211934454.61677724,0,0
7410,335971028.0879487,306896060.93411344,-360232343.387704,544785358.6972374,0,0
7420,-108068342.77361101,-398345418.5818129,420502396.5123584,536946485.5616819,0,0
7430,77692030.01750907,420902959.1737697,676939069.3851842,-174142258.39223102,0,0
7440,193504311.73840907,-401532179.0721457,112290882.61688457,-674941594.1663377,0,0
7450,-234416328.61144257,322046615.3496881,-576149594.0230665,-311250314.1874258,0,0
7460,396587530.733305,-229435632.17473304,-442007514.458154,475507912.360002,0,0
7470,-402545019.5208697,17097206.688894212,336942857.9545723,585245338.376602,0,0
7480,437641615.5174805,38560889.254708715,692433514.2641984,-86612227.4726133,0,0
7490,-324260245.918821,-290708697.3888445,204187666.53738734,-658989830.3005209,0,0
7500,271049357.884888,302350285.04998255,-524165255.7504584,-402043565.45484024,0,0
7510,-98323372.60050583,-446805106.559035,-513342661.6511795,393951544.75122523,0,0
7520,-64373715.66641075,391339671.44236344,244826082.3276403,621919132.8093452,0,0
7530,164433113.55749953,-417550364.4343388,695033669.7307881,3001664.1577188373,0,0
7540,-355352139.0407531,230970523.25001317,290939495.1910701,-630513811.1111052,0,0
7550,365477781.91747516,-200235967.57272646,-460931438.3320359,-482367336.3181595,0,0
7560,-451331932.17659706,-39636741.355372846,-571945423.0765717,302280918.70473444,0,0
7570,369750508.58599854,139117741.7195646,145793371.03104615,645428935.2151221,0,0
7580,-355554248.1850893,-284340378.7423446,684427562.2676629,93395918.49904333,0,0
7590,135089102.3074951,389471176.61944455,371330597.42419565,-590394131.4796548,0,0
7600,-106084895.81918976,-415224371.2589688,-388589306.2721556,-550841836.0456831,0,0
7610,-166317143.03430215,413076619.1497603,-616072583.9290088,203177351.56805056,0,0
7620,211365150.2549528,-337942333.4131583,41949657.68088884,654418067.332933,0,0
7630,-380780711.4420755,254907100.3891338,660351000.2911901,183121385.6519742,0,0
7640,399988879.13534707,-45113132.83766908,444309738.367439,-539492678.1375844,0,0
7650,-439727540.1400996,-9301025.697893515,-309262385.2766333,-606598683.3285992,0,0
7660,342602564.9117224,268005095.72198415,-644672850.1617308,99627356.86316362,0,0
7670,-291716504.2904074,-283099717.31669194,-64150104.05511683,647887711.118155,0,0
7680,127316793.39554399,439293778.0465701,622648526.8750228,270531341.8664409,0,0
7690,36638291.38941141,-394718686.92016375,508918409.65152806,-478648210.7738354,0,0
7700,-136623991.2063639,427849451.6438704,-224939720.35255945,-649180930.6758274,0,0
7710,338396208.64883673,-254248400.0385751,-657425644.1086503,-5325797.453864299,0,0
7720,-351356144.47641176,225090069.50410822,-169594452.91358972,625376807.6680894,0,0
7730,452670280.2194964,9873886.725644015,571363349.4184175,353753669.6451892,0,0
7740,-378697200.468616,-112694309.46146205,564229010.7449207,-408700022.5748607,0,0
7750,373614571.3794708,260538025.3351052,-137417391.09345773,-678428665.3021743,0,0
7760,-161420380.1823286,-378765363.36103016,-654675468.2289782,-108812094.93942541,0,0
7770,134046562.09163982,407634939.7348547,-271291593.7580568,587103916.8909895,0,0
7780,138436639.18362054,-422783691.96422774,506849684.8640672,430701641.2411472,0,0
7790,-187252321.4678244,352192817.1829557,609299709.6516821,-330534321.2250345,0,0
7800,363334453.2222489,-279287086.59784704,-48289876.961680755,-694372644.8654022,0,0
7810,-395492222.4617507,72871771.11236776,-637290417.9190837,-208302718.51817557,0,0
7820,439853656.6363441,-20049351.761652738,-366205434.15195966,534028049.3161008,0,0
7830,-359368912.5700501,-244135460.7197461,429892840.2989541,499137403.3251913,0,0
7840,311010850.74816376,262454186.49564674,643151965.3103573,-245147849.75357798,0,0
7850,-155749662.56289098,-429894805.9383588,41022059.61804852,-697149377.591838,0,0
7860,-8739739.61908257,396146084.61421114,-606487621.4345174,-301696727.2297707,0,0
7870,108181634.45606102,-436287987.13728166,-451604853.02727956,467802504.08720386,0,0
7880,-319909002.17437565,276306121.04639655,341812664.9978408,556796493.3253049,0,0
7890,335557779.5094858,-248934449.6085804,664776803.9370933,-153722179.76224828,0,0
7900,-452041729.06524456,19902150.959050573,129220407.86588573,-686943758.8609982,0,0
7910,385768274.70718837,85706502.36393577,-563665670.5223743,-387331428.3141661,0,0
7920,-390072986.063277,-235592123.198452,-525270439.2819657,390626447.9692931,0,0
7930,186937925.90089336,366279703.50625,244518706.68715525,601568617.4420276,0,0
7940,-161448841.51902398,-398168065.3070791,673175842.2186999,-57699494.04482789,0,0
7950,-109986699.72441787,430611473.3665949,215067295.55702642,-663960885.1152943,0,0
7960,162195137.13338393,-364728100.23595065,-510270867.23988223,-463936523.6192404,0,0
7970,-344324121.46340203,302470052.88260263,-585615175.7319777,305029826.0244401,0,0
7980,389077557.0607668,-100238991.45512441,140486436.50697258,631710804.0942624,0,0
7990,-438018140.2352461,49358976.740220115,667441336.7127163,41153437.854882374,0,0
8000,374484606.8153252,219208421.8210224,297320025.7990433,-628426567.6645628,0,0
8010,-328839292.12748784,-240511918.1535434,-447708843.57857543,-530556509.7009539,0,0
8020,183498895.57963288,418649269.21089774,-631703598.4036549,213643489.05827162,0,0
8030,-19185127.927793913,-395615201.9200939,32638139.8080234,646050464.4299257,0,0
8040,-79230790.17472528,442827922.50225645,646874635.1439735,140710988.3421798,0,0
8050,299977051.94589055,-297042482.5869139,374671864.1363578,-580615336.5247006,0,0
8060,-318155575.4756745,271656856.93988603,-377301443.3675508,-586462797.8023826,0,0
8070,449449846.326775,-49561283.30078413,-663183680.2760234,119002322.11897594,0,0
8080,-390928843.4304776,-58286983.023196936,-75861610.77420822,644128191.6806295,0,0
8090,404857467.5080142,209610769.60694063,611133248.3103051,238504701.31393144,0,0
8100,-211521274.6399724,-352074369.8309434,445706751.8013264,-520904201.09488434,0,0
8110,188166154.04804382,386865710.91829664,-300282329.7044177,-631071049.0963259,0,0
8120,81093779.47823209,-436526371.76988834,-680164349.2881212,23410416.809315674,0,0
8130,-136315442.58629683,375486582.8711921,-181857316.02466336,626241258.9987123,0,0
8140,323831864.60491294,-324355654.84812564,560384093.0950469,331807401.6406264,0,0
8150,-380776664.1715738,127082494.35769667,508877205.90195936,-449849022.24299556,0,0
8160,434227943.1695341,-78496801.8175261,-217822599.91737902,-663873524.4298545,0,0
8170,-387882406.7794129,-193337429.74317163,-683075069.6429614,-71124722.50193414,0,0
8180,345115773.20149064,217377283.06171885,-282445412.9698756,593376992.2348007,0,0
8190,-210444372.4480224,-405606272.2964981,495428201.5113187,417791476.6516203,0,0
8200,46999340.51391587,393128958.5077054,562515904.5740255,-368277132.6234042,0,0
8210,49898423.16267702,-447439573.61625624,-131077861.89943251,-684392297.7517021,0,0
8220,-278693615.2694186,316362347.55884796,-672536348.5048779,-162898353.61021966,0,0
8230,299229874.5815263,-293150336.4516294,-375157647.2432788,547057983.5025814,0,0
8240,-444906800.1287155,78973917.72511277,417757387.8164512,493746794.9803271,0,0
8250,394153393.5267407,30570519.17864897,604891312.5247829,-277384371.0059649,0,0
8260,-417903288.3207371,-182706563.94784883,-41249027.86871341,-692157131.2719306,0,0
8270,235054323.84722555,336217711.4298674,-649258361.4704157,-250472207.80821085,0,0
8280,-214076095.49509612,-373778198.131371,-458056477.0690669,489143084.3620693,0,0
8290,-51886330.0157607,440503285.5065994,329512953.1940708,557320237.5812151,0,0
8300,109739035.54378572,-384415323.6251823,634314076.8629004,-178817574.3480928,0,0
8310,-301946257.5750458,344849176.1566202,50350677.16848872,-686711078.5431296,0,0
8320,370630456.5127226,-153272453.64888567,-613974501.5223225,-332613622.03373986,0,0
8330,-428498753.6136676,107332583.35108277,-529742256.3188553,421631364.55688304,0,0
8340,399502826.8070013,166640249.82588783,233341509.980384,606723879.0005305,0,0
8350,-359761689.1521483,-193160289.62958696,649291849.1582057,-74717170.90175945,0,0
8360,236469460.20464396,390822734.1153513,142230957.972515,-667646524.1038387,0,0
8370,-74566440.70308846,-388699847.6128775,-567409836.6542983,-408225032.13175154,0,0
8380,-20313156.43110898,450101744.54025114,-589293168.6726924,346503919.99990803,0,0
8390,256158253.33777902,-334177095.1927364,132174696.89528199,640862757.6065592,0,0
8400,-278868086.3216161,313313719.2303838,648715445.1100274,32306828.521852233,0,0
8410,438433311.41603446,-108011525.21479297,232672672.96373376,-634673225.5592088,0,0
8420,-395425909.5480232,-2693320.2138445824,-510281121.7401536,-476275018.5273347,0,0
8430,429153297.02504045,154996115.9078523,-636167461.4010864,265620015.79574868,0,0
8440,-257425890.6504994,-318785942.397616,28982933.538846925,659356721.4520547,0,0
8450,239059990.3050831,358963966.04986215,632042366.122063,139283574.24002963,0,0
8460,22494231.297241874,-442525722.9019816,319702744.67967254,-587716739.3645658,0,0
8470,-82595049.72383887,391470287.87788427,-443323958.0901977,-535739201.06685543,0,0
8480,278761917.5211223,-363861938.7197158,-670095338.9961044,180668111.25213462,0,0
8490,-358688791.30598843,178682148.6155053,-73442916.33900459,662463145.6498516,0,0
8500,420854915.86534625,-135737461.57447967,599432517.5399499,243072663.97960013,0,0
8510,-409294416.18966305,-139238434.69485444,401111609.23610306,-527039368.6744687,0,0
8520,372706249.42784166,167976050.63119906,-367342536.1821572,-585557814.2085758,0,0
8530,-261461520.6419418,-374363143.1703413,-690980270.4420795,93162743.92740026,0,0
8540,101751154.82361317,382349879.93910366,-172643836.27313367,650933036.8929935,0,0
8550,-9395295.030604765,-450801814.10757023,551794433.3728703,340608762.87343657,0,0
8560,-232476379.80664214,350405041.8654205,474527805.5357284,-453366460.0627144,0,0
8570,257164269.1491642,-332052084.4709946,-283276932.5097896,-624616589.48328,0,0
8580,-430058568.8782973,136547204.0927037,-698821255.8047996,4474765.519708186,0,0
8590,394739949.4672206,-25207633.181762114,-266565596.59001148,625842684.4422036,0,0
8600,-438558163.62080723,-126599536.62605302,490721891.3864161,429148627.99880415,0,0
8610,278530247.3730136,299862792.25620085,537556689.9441042,-367990590.5954627,0,0
8620,-263003426.04103297,-342489293.9900465,-192281265.0459327,-651757943.0021964,0,0
8630,6951784.049731582,442585884.43710923,-693661391.6735085,-84117223.44666304,0,0
8640,55015323.24148787,-396616552.43142706,-353560838.8862015,588437309.2897605,0,0
8650,-254379093.48227575,381311686.7875149,418333301.3910354,506465552.45406014,0,0
8660,345010239.3029912,-203188582.30019006,587974801.1880759,-272819786.45551395,0,0
8670,-411329312.2304682,163584533.4099799,-95802658.59802255,-665829265.9493432,0,0
8680,417214003.24101263,111256778.5689844,-675564463.9644533,-171364564.12613878,0,0
8690,-383886803.3191024,-141944226.9047883,-432340885.35151184,540009457.4204636,0,0
8700,285312401.0157181,356299279.74120206,337054594.37775856,570953352.1339916,0,0
8710,-128420058.16620964,-374110480.3829375,623950791.6736857,-170339793.64331734,0,0
8720,39096694.4914203,449535784.89347434,4353859.920593485,-665772785.1615144,0,0
8730,207758781.03468508,-364971830.8926767,-644619714.5438037,-255984036.6948688,0,0
8740,-234218682.36950892,349277191.1260872,-501900222.7838228,481820891.6862061,0,0
8750,419820106.7981377,-164456237.3662776,249397510.81842035,621631552.8562025,0,0
8760,-392098672.9373556,52995262.77535311,644246314.8543876,-63478492.93415791,0,0
8770,446076591.08245766,97639915.05267146,105994347.79286599,-650755345.4420768,0,0
8780,-298267632.4753763,-279539119.6742054,-600974350.6372514,-336599253.06613183,0,0
8790,285796767.2238052,324427989.30046207,-561432988.6259657,415066801.5523931,0,0
8800,-36320711.268712886,-440684706.53853333,157776802.8688534,658070761.8168681,0,0
8810,-27133754.97070612,399828465.16281855,648346606.7761468,44610720.69243819,0,0
8820,228903231.78369004,-397122943.2780649,206560744.32334194,-620325733.692196,0,0
8830,-329661810.8286587,226673082.87156257,-544892664.1464288,-411696693.607303,0,0
8840,399963207.24643016,-190749415.47358942,-610255212.6573497,340876043.88127816,0,0
8850,-423226902.4900845,-82822755.62154979,64389910.99277149,680271819.3624542,0,0
8860,393249125.83261645,115188450.79502991,636486699.0674796,150802381.84511584,0,0
8870,-307918905.60995746,-336709906.3534244,303228722.08347136,-574573323.1647711,0,0
8880,154442231.56536072,364022338.0469192,-476838708.1915817,-479606669.01082087,0,0
8890,-68660855.23067883,-446308294.4294416,-647741676.9331102,260339594.19916284,0,0
8900,-182121110.10457945,377810789.37358713,-28837826.72022532,688532759.7678016,0,0
8910,210137310.45886156,-364907877.34981525,609570116.4702142,252233008.30562246,0,0
8920,-407763646.2913812,191616641.20997047,393081333.0138738,-514249959.9869225,0,0
8930,387514821.95928055,-80533066.60344532,-397575442.4814124,-538520855.0274084,0,0
8940,-451675491.9300908,-68242781.76547861,-673283100.9028856,174559636.7901484,0,0
8950,316544734.403587,257912491.16996387,-120253230.71761455,683329049.6841905,0,0
8960,-307335646.30049825,-304861041.8512718,569008084.4993789,346469086.077809,0,0
8970,65481856.307105914,436831866.70151746,473338285.4405483,-440814964.89079326,0,0
8980,-914347.9470934942,-401089759.0979117,-308266805.028214,-586557458.1770992,0,0
8990,-202444518.99678364,411227336.8391083,-686267897.9183537,84712226.78897427,0,0
9000,312718640.0496502,-249021885.07982993,-208437131.2239218,665221576.3041557,0,0
9010,-386806055.02862304,217110794.8478806,516524628.353266,431587140.78028613,0,0
9020,427307083.9400058,54065944.840051465,541597490.6636308,-356377044.6205741,0,0
9030,-400747662.6643712,-87835732.14229015,-210561305.11978066,-621880206.4927919,0,0
9040,329183246.14133996,315680427.8051489,-686092337.3998063,-7883818.645691946,0,0
9050,-179689906.09412107,-352135210.2256735,-292144370.58454764,634797795.4151704,0,0
9060,97958211.35668616,441132588.6843496,453971810.8662787,506170851.33833826,0,0
9070,155683356.83607525,-388863250.3161452,596034299.5819141,-263535240.85779643,0,0
9080,-185031362.09536868,378870426.0332056,-106629518.20679033,-642866377.0133085,0,0
9090,393942900.54974055,-217909702.21318352,-672202593.1390448,-101700738.44266647,0,0
9100,-381010654.0976619,107685789.47570615,-370235389.9234198,592645829.9117854,0,0
9110,455330129.1482611,38535562.547045976,383185229.3833779,569247986.2328489,0,0
9120,-333275145.9214142,-235086726.67297867,635513112.981035,-165152389.46502572,0,0
9130,327521429.61061394,283876246.8615453,871735.6565842777,-648302543.9255891,0,0
9140,-94305418.37774873,-431045749.8152046,-644170628.9996681,-194950185.75777584,0,0
9150,28992928.20491627,400393620.4692179,-441609603.48920465,539358714.899614,0,0
9160,175117404.42875516,-423563898.233236,305892275.7466199,620195518.8788164,0,0
9170,-294263628.90610015,270126688.8571789,659593088.8199931,-64113715.35080816,0,0
9180,371915270.69059753,-242550965.21337718,108924008.01676631,-637569606.7899659,0,0
9190,-429437303.4867421,-25117443.955320038,-601801845.1730237,-285561334.0283736,0,0
9200,406345733.2418948,60015849.7508267,-505148536.9208019,475565207.87435865,0,0
9210,-349013469.0217884,-293302522.2028751,223671730.61297873,658637720.8783133,0,0
9220,204039092.58369324,338507681.3084633,668441319.7361808,36878396.17989125,0,0
9230,-126860385.17878373,-434030457.99570763,214352707.56877625,-610769934.1856494,0,0
9240,-128569296.2010038,398078838.3859824,-545264940.3171635,-371205903.3920094,0,0
9250,159016746.3597766,-391098894.8407884,-559675857.5872637,401983320.9989462,0,0
9260,-378419344.883089,243220500.99719542,137955549.24468106,684354563.0376078,0,0
9270,372617828.6373718,-134320086.76327196,662688662.1511579,135441149.91954976,0,0
9280,-457024220.8707888,-8647024.115286753,314077904.97650653,-568757572.3768739,0,0
9290,348379786.61025995,211171414.02461445,-475223940.9493829,-449384880.1297039,0,0
9300,-346261656.3175293,-261567797.89006478,-603941682.2019491,319491868.551786,0,0
9310,122663069.64832829,423353375.7370506,50061275.4890071,697210453.3310146,0,0
9320,-56965838.760791495,-397742710.5557219,643268807.4831157,229571648.90446138,0,0
9330,-147040104.20559025,434079324.7669991,405356346.9829515,-513058185.53130984,0,0
9340,274387052.36334556,-289885192.2240607,-392941739.74044526,-517581930.97441834,0,0
9350,-355355966.94653654,266956346.01008466,-636639120.010355,229213015.68979624,0,0
9360,429609193.7733458,-3890724.944281064,-38755853.777078815,697108146.4392034,0,0
9370,-410015691.0316992,-31860731.296431743,611273235.276332,317641924.3944375,0,0
9380,367323857.6259452,269673744.5622828,485961934.51244175,-445698507.1693859,0,0
9390,-227370192.80592668,-323206877.7608525,-300319551.6675371,-573470658.6851926,0,0
9400,155240748.70387387,425032135.7966804,-656460600.1861504,132594670.23372173,0,0
9410,100905917.59268302,-405415717.8184245,-127240475.83387136,683969814.7958171,0,0
9420,-132213528.58779183,401535409.38718337,567841086.0171896,398349168.7905778,0,0
9430,361261952.47958595,-267438419.9336043,554273173.6284746,-368989892.80060667,0,0
9440,-362377246.3033595,160305178.1916396,-199843971.61490995,-615141246.1423061,0,0
9450,456750008.42149615,-21293285.637414686,-662198406.7833818,31476018.45716089,0,0
9460,-361787291.4057652,-186281394.60625252,-214072575.25629964,657746111.3899009,0,0
9470,363470448.4508361,238035851.9028145,514090437.4952378,470642429.3911258,0,0
9480,-150428529.5185193,-413790288.3239979,609265953.3727213,-285316556.6945867,0,0
9490,84697502.37596846,393149141.33883303,-94435221.04489422,-641296476.9637338,0,0
9500,118334089.05206725,-442728211.64033145,-652886317.4634845,-71885603.07843903,0,0
9510,-253186126.81403404,308201595.81277305,-297809107.54202163,618453559.9753574,0,0
9520,337200657.14065826,-290217982.40680575,451089133.04920727,533643100.24559486,0,0
9530,-427823314.92931956,32826215.463911586,650434269.0132604,-196967206.9618413,0,0
9540,411739040.51610565,3503824.669126749,12779516.961858243,-651368176.0708269,0,0
9550,-384035307.8065375,-244897104.65386242,-627966858.8743782,-174849503.54649895,0,0
9560,249568589.22267133,306308140.5823306,-376841254.8907255,566239654.8872006,0,0
9570,-182974976.82101017,-414176160.6446243,379859309.08622867,586571485.7159854,0,0
9580,-72822837.55364054,410840801.1792328,677672238.2932024,-106028505.44428428,0,0
9590,104745368.48728007,-410130418.3307301,118718805.71523142,-645526096.0181649,0,0
9600,-342546896.9788726,290457632.7019532,-587453922.0209447,-274504132.79926616,0,0
9610,350338843.41307896,-185513488.345706,-449378742.09190595,501472531.35306174,0,0
9620,-454508287.4443463,51155600.46246824,301408713.69764847,628687604.1137911,0,0
9630,373434363.1561471,160536222.48301724,691148719.9132501,-14340207.066057436,0,0
9640,-379068890.2991813,-213386068.48125142,220570093.4854781,-624583740.6620086,0,0
9650,177478130.9041063,402400406.3079681,-532049653.3433517,-367855835.0733801,0,0
9660,-112053567.00029711,-386634405.2339634,-513474034.1318433,424847109.3361907,0,0
9670,-89123557.9809565,449473249.2123723,216782137.9346943,659251972.3440225,0,0
9680,230764543.6809889,-324987076.41814613,691196821.3811702,76499607.90557827,0,0
9690,-317528926.1025145,312232023.91985893,315941833.4240485,-589834088.4720691,0,0
9700,424089164.82131404,-61556959.91006999,-463175937.2011954,-452067683.16780245,0,0
9710,-411506510.4511051,24920536.21872095,-567097996.2406206,337492126.9677967,0,0
9720,399075675.0136961,219080620.88372648,127126439.80300565,677511176.6671977,0,0
9730,-270525210.3251532,-287894656.8505271,678230468.0972648,165094859.12105966,0,0
9740,209941589.8026657,401509202.2104911,402929192.55175865,-542860726.4749346,0,0
9750,44451698.626903735,-414329917.8472576,-382899177.64760613,-524700283.7937857,0,0
9760,-76738943.16914499,416842909.3655643,-608272223.9226918,241053994.5281755,0,0
9770,322357223.08180475,-312177573.5316163,33761813.75409217,682712882.1610577,0,0
9780,-336561341.5537703,209821270.71255082,652692420.2869385,250192208.1215977,0,0
9790,450308402.020984,-80810499.22562747,480102612.8265449,-485365046.6580239,0,0
9800,-383266087.375929,-134059599.55710934,-293757972.18771046,-583899747.8341835,0,0
9810,392985375.5692232,187729125.31239325,-635250189.2978332,137727742.5097584,0,0
9820,-203691376.0153737,-389235836.56132436,-61750299.69701848,674154505.8261273,0,0
9830,138901553.8262276,378229259.3839928,615033554.1834437,330614315.25868696,0,0
9840,59534900.128224574,-454285385.3390107,546442930.9032633,-419035018.80228734,0,0
9850,-207231970.42462078,340160227.15976727,-198533049.5783597,-628492502.2085841,0,0
9860,296427070.34514666,-332900179.6504876,-646721227.6941549,30208009.997460768,0,0
9870,-418425148.6196098,89951772.54599063,-157555793.609711,651267743.192024,0,0
9880,409318083.2288643,-53277768.13759154,565721234.830591,405195027.6991894,0,0
9890,-412380091.4957782,-192336852.09632003,601249813.1314441,-345464647.3193111,0,0
9900,290137068.7084213,268057052.16927654,-100013110.65267509,-657976083.9794791,0,0
9910,-236022482.7993083,-387085852.0373845,-641994695.3838001,-78451767.33871236,0,0
9920,-15925557.075537808,415867941.2683769,-251489794.36655882,613736110.8509681,0,0
9930,48323357.796250276,-421640585.2711133,505274009.3705379,472724333.66741896,0,0
9940,-300782486.5576369,332503384.0490939,644045806.9999726,-266121266.43712026,0,0
9950,321111954.09641135,-233109212.17117965,-803727.8973034024,-672424944.3153068,0,0
9960,-444168201.8248162,110129467.61526304,-621116200.1751667,-185057688.61311755,0,0
9970,391236207.53142583,106978789.36638814,-341110277.2686207,561633854.8789752,0,0
9980,-405155920.8581377,-161180212.2137194,434319419.21005225,531910656.0579502,0,0
9990,228951479.12408555,374356650.47368056,674491215.7449698,-182351721.01154906,0,0
