dag,m1x,m1y,m2x,m2y,Mx,My
4466000,-2.350396073466934e+16,6615323732065319.0,4168815434937574.5,-7861375034060979.0,1134755515282.2122,202249707707.85855
4467000,-2.350922359973734e+16,6616804995413319.0,4169748890524574.5,-7863135305138979.0,1135009602896.47,202294994224.9484
4468000,-2.351448646480534e+16,6618286258761319.0,4170682346111574.5,-7864895576216979.0,1135263690510.7278,202340280742.03824
4469000,-2.351974932987334e+16,6619767522109319.0,4171615801698574.5,-7866655847294979.0,1135517778124.9856,202385567259.12808
4470000,-2.352501219494134e+16,6621248785457319.0,4172549257285574.5,-7868416118372979.0,1135771865739.2434,202430853776.21793
4471000,-2.353027506000934e+16,6622730048805319.0,4173482712872574.5,-7870176389450979.0,1136025953353.5012,202476140293.30777
4472000,-2.353553792507734e+16,6624211312153319.0,4174416168459574.5,-7871936660528979.0,1136280040967.759,202521426810.3976
4473000,-2.354080079014534e+16,6625692575501319.0,4175349624046574.5,-7873696931606979.0,1136534128582.0168,202566713327.48746
4474000,-2.354606365521334e+16,6627173838849319.0,4176283079633574.5,-7875457202684979.0,1136788216196.2747,202611999844.5773
4475000,-2.355132652028134e+16,6628655102197319.0,4177216535220574.5,-7877217473762979.0,1137042303810.5325,202657286361.66714
4476000,-2.355658938534934e+16,6630136365545319.0,4178149990807574.5,-7878977744840979.0,1137296391424.7903,202702572878.757
4477000,-2.356185225041734e+16,6631617628893319.0,4179083446394574.5,-7880738015918979.0,1137550479039.048,202747859395.84683
4478000,-2.356711511548534e+16,6633098892241319.0,4180016901981574.5,-7882498286996979.0,1137804566653.306,202793145912.93668
4479000,-2.357237798055334e+16,6634580155589319.0,4180950357568574.5,-7884258558074979.0,1138058654267.5637,202838432430.02652
4480000,-2.357764084562134e+16,6636061418937319.0,4181883813155574.5,-7886018829152979.0,1138312741881.8215,202883718947.11636
4481000,-2.358290371068934e+16,6637542682285319.0,4182817268742574.5,-7887779100230979.0,1138566829496.0793,202929005464.2062
4482000,-2.358816657575734e+16,6639023945633319.0,4183750724329574.5,-7889539371308979.0,1138820917110.3372,202974291981.29605
4483000,-2.359342944082534e+16,6640505208981319.0,4184684179916409.0,-7891299642386979.0,1139075004724.595,203019578498.3859
4484000,-2.359869230589334e+16,6641986472329319.0,4185617635502909.0,-7893059913464979.0,1139329092338.8528,203064865015.47574
4485000,-2.360395517096134e+16,6643467735677319.0,4186551091089409.0,-7894820184542979.0,1139583179953.1106,203110151532.56558
4486000,-2.360921803602934e+16,6644948999025319.0,4187484546675909.0,-7896580455620979.0,1139837267567.3684,203155438049.65543
4487000,-2.361448090109734e+16,6646430262373319.0,4188418002262409.0,-7898340726698979.0,1140091355181.6262,203200724566.74527
4488000,-2.361974376616534e+16,6647911525721319.0,4189351457848909.0,-7900100997776979.0,1140345442795.884,203246011083.8351
4489000,-2.362500663123334e+16,6649392789069319.0,4190284913435409.0,-7901861268854979.0,1140599530410.1418,203291297600.92496
4490000,-2.363026949630134e+16,6650874052417319.0,4191218369021909.0,-7903621539932979.0,1140853618024.3997,203336584118.0148
4491000,-2.363553236136934e+16,6652355315765319.0,4192151824608409.0,-7905381811010979.0,1141107705638.6575,203381870635.10464
4492000,-2.364079522643734e+16,6653836579113319.0,4193085280194909.0,-7907142082088979.0,1141361793252.9153,203427157152.1945
4493000,-2.364605809150534e+16,6655317842461319.0,4194018735781409.0,-7908902353166979.0,1141615880867.173,203472443669.28433
4494000,-2.365132095657334e+16,6656799105809319.0,4194952191367909.0,-7910662624244979.0,1141869968481.431,203517730186.37418
4495000,-2.365658382164134e+16,6658280369157319.0,4195885646954409.0,-7912422895322979.0,1142124056095.6887,203563016703.46402
4496000,-2.366184668670934e+16,6659761632505319.0,4196819102540909.0,-7914183166400979.0,1142378143709.9465,203608303220.55386
4497000,-2.366710955177734e+16,6661242895853319.0,4197752558127409.0,-7915943437478979.0,1142632231324.2043,203653589737.6437
4498000,-2.367237241684534e+16,6662724159201319.0,4198686013713909.0,-7917703708556979.0,1142886318938.4622,203698876254.73355
4499000,-2.367763528191334e+16,6664205422549319.0,4199619469300409.0,-7919463979634979.0,1143140406552.72,203744162771.8234
4500000,-2.368289814698134e+16,6665686685897319.0,4200552924886909.0,-7921224250712979.0,1143394494166.9778,203789449288.91324
4501000,-2.368816101204934e+16,6667167949245319.0,4201486380473409.0,-7922984521790979.0,1143648581781.2356,203834735806.00308
4502000,-2.369342387711734e+16,6668649212593319.0,4202419836059909.0,-7924744792868979.0,1143902669395.4934,203880022323.09293
4503000,-2.369868674218534e+16,6670130475941319.0,4203353291646409.0,-7926505063946979.0,1144156757009.7512,203925308840.18277
4504000,-2.370394960725334e+16,6671611739289319.0,4204286747232909.0,-7928265335024979.0,1144410844624.009,203970595357.2726
4505000,-2.370921247232134e+16,6673093002637319.0,4205220202819409.0,-7930025606102979.0,1144664932238.2668,204015881874.36246
4506000,-2.371447533738934e+16,6674574265985319.0,4206153658405909.0,-7931785877180979.0,1144919019852.5247,204061168391.4523
4507000,-2.371973820245734e+16,6676055529333319.0,4207087113992409.0,-7933546148258979.0,1145173107466.7825,204106454908.54214
4508000,-2.372500106752534e+16,6677536792681319.0,4208020569578909.0,-7935306419336979.0,1145427195081.0403,204151741425.632
4509000,-2.373026393259334e+16,6679018056029319.0,4208954025165409.0,-7937066690414979.0,1145681282695.298,204197027942.72183
4510000,-2.373552679766134e+16,6680499319377319.0,4209887480751909.0,-7938826961492979.0,1145935370309.556,204242314459.81168
4511000,-2.374078966272934e+16,6681980582725319.0,4210820936338409.0,-7940587232570979.0,1146189457923.8137,204287600976.90152
4512000,-2.374605252779734e+16,6683461846073319.0,4211754391924909.0,-7942347503648979.0,1146443545538.0715,204332887493.99136
4513000,-2.375131539286534e+16,6684943109421319.0,4212687847511409.0,-7944107774726979.0,1146697633152.3293,204378174011.0812
4514000,-2.375657825793334e+16,6686424372769319.0,4213621303097909.0,-7945868045804979.0,1146951720766.5872,204423460528.17105
4515000,-2.376184112300134e+16,6687905636117319.0,4214554758684409.0,-7947628316882979.0,1147205808380.845,204468747045.2609
4516000,-2.376710398806934e+16,6689386899465319.0,4215488214270909.0,-7949388587960979.0,1147459895995.1028,204514033562.35074
4517000,-2.377236685313734e+16,6690868162813319.0,4216421669857409.0,-7951148859038979.0,1147713983609.3606,204559320079.43372
4518000,-2.377762971820534e+16,6692349426161319.0,4217355125443909.0,-7952909130116979.0,1147968071223.6184,204604606596.49304
4519000,-2.378289258327334e+16,6693830689509319.0,4218288581030409.0,-7954669401194979.0,1148222158837.8762,204649893113.55237
4520000,-2.378815544834134e+16,6695311952857319.0,4219222036616909.0,-7956429672272979.0,1148476246452.134,204695179630.6117
4521000,-2.379341831340934e+16,6696793216205319.0,4220155492203409.0,-7958189943350979.0,1148730334066.3918,204740466147.67102
4522000,-2.379868117847734e+16,6698274479553319.0,4221088947789909.0,-7959950214428979.0,1148984421680.6497,204785752664.73035
4523000,-2.380394404354534e+16,6699755742901319.0,4222022403376409.0,-7961710485506979.0,1149238509294.9075,204831039181.78967
4524000,-2.380920690861334e+16,6701237006249319.0,4222955858962909.0,-7963470756584979.0,1149492596909.1653,204876325698.849
4525000,-2.381446977368134e+16,6702718269597319.0,4223889314549409.0,-7965231027662979.0,1149746684523.423,204921612215.90833
4526000,-2.381973263874934e+16,6704199532945319.0,4224822770135909.0,-7966991298740979.0,1150000772137.681,204966898732.96765
4527000,-2.382499550381734e+16,6705680796293319.0,4225756225722409.0,-7968751569818979.0,1150254859751.9387,205012185250.02698
4528000,-2.383025836888534e+16,6707162059641319.0,4226689681308909.0,-7970511840896979.0,1150508947366.1965,205057471767.0863
4529000,-2.383552123395334e+16,6708643322989319.0,4227623136895409.0,-7972272111974979.0,1150763034980.4543,205102758284.14563
4530000,-2.384078409902134e+16,6710124586337319.0,4228556592481909.0,-7974032383052979.0,1151017122594.7122,205148044801.20496
4531000,-2.384604696408934e+16,6711605849685319.0,4229490048068409.0,-7975792654130979.0,1151271210208.97,205193331318.26428
4532000,-2.385130982915734e+16,6713087113033319.0,4230423503654909.0,-7977552925208979.0,1151525297823.2278,205238617835.3236
4533000,-2.385657269422534e+16,6714568376381319.0,4231356959241409.0,-7979313196286979.0,1151779385437.4856,205283904352.38293
4534000,-2.386183555929334e+16,6716049639729319.0,4232290414827909.0,-7981073467364979.0,1152033473051.7434,205329190869.44226
4535000,-2.386709842436134e+16,6717530903077319.0,4233223870414409.0,-7982833738442979.0,1152287560666.0012,205374477386.5016
4536000,-2.387236128942934e+16,6719012166425319.0,4234157326000909.0,-7984594009520979.0,1152541648280.259,205419763903.5609
4537000,-2.387762415449734e+16,6720493429773319.0,4235090781587409.0,-7986354280598979.0,1152795735894.5168,205465050420.62024
4538000,-2.388288701956534e+16,6721974693121319.0,4236024237173909.0,-7988114551676979.0,1153049823508.7747,205510336937.67957
4539000,-2.388814988463334e+16,6723455956469319.0,4236957692760409.0,-7989874822754979.0,1153303911123.0325,205555623454.7389
4540000,-2.389341274970134e+16,6724937219817319.0,4237891148346909.0,-7991635093832979.0,1153557998737.2903,205600909971.79822
4541000,-2.389867561476934e+16,6726418483165319.0,4238824603933409.0,-7993395364910979.0,1153812086351.548,205646196488.85754
4542000,-2.390393847983734e+16,6727899746513319.0,4239758059519909.0,-7995155635988979.0,1154066173965.806,205691483005.91687
4543000,-2.390920134490534e+16,6729381009861319.0,4240691515106409.0,-7996915907066979.0,1154320261580.0637,205736769522.9762
4544000,-2.391446420997334e+16,6730862273209319.0,4241624970692909.0,-7998676178144979.0,1154574349194.3215,205782056040.03552
4545000,-2.391972707504134e+16,6732343536557319.0,4242558426279409.0,-8000436449222979.0,1154828436808.5793,205827342557.09485
4546000,-2.392498994010934e+16,6733824799905319.0,4243491881865909.0,-8002196720300979.0,1155082524422.8372,205872629074.15417
4547000,-2.393025280517734e+16,6735306063253319.0,4244425337452409.0,-8003956991378979.0,1155336612037.095,205917915591.2135
4548000,-2.393551567024534e+16,6736787326601319.0,4245358793038909.0,-8005717262456979.0,1155590699651.3528,205963202108.27283
4549000,-2.394077853531334e+16,6738268589949319.0,4246292248625409.0,-8007477533534979.0,1155844787265.6106,206008488625.33215
4550000,-2.394604140038134e+16,6739749853297319.0,4247225704211909.0,-8009237804612979.0,1156098874879.8684,206053775142.39148
4551000,-2.395130426544934e+16,6741231116645319.0,4248159159798409.0,-8010998075690979.0,1156352962494.1262,206099061659.4508
4552000,-2.395656713051734e+16,6742712379993319.0,4249092615384909.0,-8012758346768979.0,1156607050108.384,206144348176.51013
4553000,-2.396182999558534e+16,6744193643341319.0,4250026070971409.0,-8014518617846979.0,1156861137722.6418,206189634693.56946
4554000,-2.396709286065334e+16,6745674906689319.0,4250959526557909.0,-8016278888924979.0,1157115225336.8997,206234921210.62878
4555000,-2.397235572572134e+16,6747156170037319.0,4251892982144409.0,-8018039160002979.0,1157369312951.1575,206280207727.6881
4556000,-2.397761859078934e+16,6748637433385319.0,4252826437730909.0,-8019799431080979.0,1157623400565.4153,206325494244.74744
4557000,-2.398288145585734e+16,6750118696733319.0,4253759893317409.0,-8021559702158979.0,1157877488179.673,206370780761.80676
4558000,-2.398814432092534e+16,6751599960081319.0,4254693348903909.0,-8023319973236979.0,1158131575793.931,206416067278.8661
4559000,-2.399340718599334e+16,6753081223429319.0,4255626804490409.0,-8025080244314979.0,1158385663408.1887,206461353795.9254
4560000,-2.399867005106134e+16,6754562486777319.0,4256560260076909.0,-8026840515392979.0,1158639751022.4465,206506640312.98474
4561000,-2.400393291612934e+16,6756043750125319.0,4257493715663409.0,-8028600786470979.0,1158893838636.7043,206551926830.04407
4562000,-2.400919578119734e+16,6757525013473319.0,4258427171249909.0,-8030361057548979.0,1159147926250.9622,206597213347.1034
4563000,-2.401445864626534e+16,6759006276821319.0,4259360626836409.0,-8032121328626882.0,1159402013865.22,206642499864.16272
4564000,-2.401972151133334e+16,6760487540169319.0,4260294082422909.0,-8033881599703882.0,1159656101479.4778,206687786381.22205
4565000,-2.402498437640134e+16,6761968803517319.0,4261227538009409.0,-8035641870780882.0,1159910189093.7356,206733072898.28137
4566000,-2.403024724146934e+16,6763450066865319.0,4262160993595909.0,-8037402141857882.0,1160164276707.9934,206778359415.3407
4567000,-2.403551010653734e+16,6764931330213319.0,4263094449182409.0,-8039162412934882.0,1160418364322.2512,206823645932.40002
4568000,-2.404077297160534e+16,6766412593561319.0,4264027904768909.0,-8040922684011882.0,1160672451936.509,206868932449.45935
4569000,-2.404603583667334e+16,6767893856909319.0,4264961360355409.0,-8042682955088882.0,1160926539550.7668,206914218966.51868
4570000,-2.405129870174134e+16,6769375120257319.0,4265894815941909.0,-8044443226165882.0,1161180627165.0247,206959505483.578
4571000,-2.405656156680934e+16,6770856383605319.0,4266828271528409.0,-8046203497242882.0,1161434714779.2825,207004792000.63733
4572000,-2.406182443187734e+16,6772337646953319.0,4267761727114909.0,-8047963768319882.0,1161688802393.5403,207050078517.69666
4573000,-2.406708729694534e+16,6773818910301319.0,4268695182701409.0,-8049724039396882.0,1161942890007.798,207095365034.75598
4574000,-2.407235016201334e+16,6775300173649319.0,4269628638287909.0,-8051484310473882.0,1162196977622.056,207140651551.8153
4575000,-2.407761302708134e+16,6776781436997319.0,4270562093874239.0,-8053244581550882.0,1162451065236.3137,207185938068.87463
4576000,-2.408287589214934e+16,6778262700345319.0,4271495549460239.0,-8055004852627882.0,1162705152850.5715,207231224585.93396
4577000,-2.408813875721734e+16,6779743963693319.0,4272429005046239.0,-8056765123704882.0,1162959240464.8293,207276511102.9933
4578000,-2.409340162228534e+16,6781225227041319.0,4273362460632239.0,-8058525394781882.0,1163213328079.0872,207321797620.0526
4579000,-2.409866448735334e+16,6782706490389319.0,4274295916218239.0,-8060285665858882.0,1163467415693.345,207367084137.11194
4580000,-2.410392735242134e+16,6784187753737319.0,4275229371804239.0,-8062045936935882.0,1163721503307.6028,207412370654.17126
4581000,-2.410919021748934e+16,6785669017085319.0,4276162827390239.0,-8063806208012882.0,1163975590921.8606,207457657171.2306
4582000,-2.411445308255734e+16,6787150280433319.0,4277096282976239.0,-8065566479089882.0,1164229678536.1184,207502943688.28992
4583000,-2.411971594762534e+16,6788631543781319.0,4278029738562239.0,-8067326750166882.0,1164483766150.3762,207548230205.34924
4584000,-2.412497881269334e+16,6790112807129319.0,4278963194148239.0,-8069087021243882.0,1164737853764.634,207593516722.40857
4585000,-2.413024167776134e+16,6791594070477319.0,4279896649734239.0,-8070847292320882.0,1164991941378.8918,207638803239.4679
4586000,-2.413550454282934e+16,6793075333825319.0,4280830105320239.0,-8072607563397882.0,1165246028993.1497,207684089756.52722
4587000,-2.414076740789734e+16,6794556597173319.0,4281763560906239.0,-8074367834474882.0,1165500116607.4075,207729376273.58655
4588000,-2.414603027296534e+16,6796037860521319.0,4282697016492239.0,-8076128105551882.0,1165754204221.6653,207774662790.64587
4589000,-2.415129313803334e+16,6797519123869319.0,4283630472078239.0,-8077888376628882.0,1166008291835.923,207819949307.7052
4590000,-2.415655600310134e+16,6799000387217319.0,4284563927664239.0,-8079648647705882.0,1166262379450.181,207865235824.76453
4591000,-2.416181886816934e+16,6800481650565319.0,4285497383250239.0,-8081408918782882.0,1166516467064.4387,207910522341.82385
4592000,-2.416708173323734e+16,6801962913913319.0,4286430838836239.0,-8083169189859882.0,1166770554678.6965,207955808858.88318
4593000,-2.417234459830534e+16,6803444177261319.0,4287364294422239.0,-8084929460936882.0,1167024642292.9543,208001095375.9425
4594000,-2.417760746337334e+16,6804925440609319.0,4288297750008239.0,-8086689732013882.0,1167278729907.2122,208046381893.00183
4595000,-2.418287032844134e+16,6806406703957319.0,4289231205594239.0,-8088450003090882.0,1167532817521.47,208091668410.06116
4596000,-2.418813319350934e+16,6807887967305319.0,4290164661180239.0,-8090210274167882.0,1167786905135.7278,208136954927.12048
4597000,-2.419339605857734e+16,6809369230653319.0,4291098116766239.0,-8091970545244882.0,1168040992749.9856,208182241444.1798
4598000,-2.419865892364534e+16,6810850494001319.0,4292031572352239.0,-8093730816321882.0,1168295080364.2434,208227527961.23914
4599000,-2.420392178871334e+16,6812331757349319.0,4292965027938239.0,-8095491087398882.0,1168549167978.5012,208272814478.29846
4600000,-2.420918465378134e+16,6813813020697319.0,4293898483524239.0,-8097251358475882.0,1168803255592.759,208318100995.3578
4601000,-2.421444751884934e+16,6815294284045319.0,4294831939110239.0,-8099011629552882.0,1169057343207.0168,208363387512.4171
4602000,-2.421971038391734e+16,6816775547393319.0,4295765394696239.0,-8100771900629882.0,1169311430821.2747,208408674029.47644
4603000,-2.422497324898534e+16,6818256810741319.0,4296698850282239.0,-8102532171706882.0,1169565518435.5325,208453960546.53577
4604000,-2.423023611405334e+16,6819738074089319.0,4297632305868239.0,-8104292442783882.0,1169819606049.7903,208499247063.5951
4605000,-2.423549897912134e+16,6821219337437319.0,4298565761454239.0,-8106052713860882.0,1170073693664.048,208544533580.65442
4606000,-2.424076184418934e+16,6822700600785319.0,4299499217040239.0,-8107812984937882.0,1170327781278.306,208589820097.71375
4607000,-2.424602470925734e+16,6824181864133319.0,4300432672626239.0,-8109573256014882.0,1170581868892.5637,208635106614.77307
4608000,-2.425128757432534e+16,6825663127481319.0,4301366128212239.0,-8111333527091882.0,1170835956506.8215,208680393131.8324
4609000,-2.425655043939334e+16,6827144390829319.0,4302299583798239.0,-8113093798168882.0,1171090044121.0793,208725679648.89172
4610000,-2.426181330446134e+16,6828625654177319.0,4303233039384239.0,-8114854069245882.0,1171344131735.3372,208770966165.95105
4611000,-2.426707616952934e+16,6830106917525319.0,4304166494970239.0,-8116614340322882.0,1171598219349.595,208816252683.01038
4612000,-2.427233903459734e+16,6831588180873319.0,4305099950556239.0,-8118374611399882.0,1171852306963.8528,208861539200.0697
4613000,-2.427760189966534e+16,6833069444221319.0,4306033406142239.0,-8120134882476882.0,1172106394578.1106,208906825717.12903
4614000,-2.428286476473334e+16,6834550707569319.0,4306966861728239.0,-8121895153553882.0,1172360482192.3684,208952112234.18835
4615000,-2.428812762980134e+16,6836031970917319.0,4307900317314239.0,-8123655424630882.0,1172614569806.6262,208997398751.24768
4616000,-2.429339049486934e+16,6837513234265319.0,4308833772900239.0,-8125415695707882.0,1172868657420.884,209042685268.307
4617000,-2.429865335993734e+16,6838994497613319.0,4309767228486239.0,-8127175966784882.0,1173122745035.1418,209087971785.36633
4618000,-2.430391622500534e+16,6840475760961319.0,4310700684072239.0,-8128936237861882.0,1173376832649.3997,209133258302.42566
4619000,-2.430917909007334e+16,6841957024309319.0,4311634139658239.0,-8130696508938882.0,1173630920263.6575,209178544819.485
4620000,-2.431444195514134e+16,6843438287657319.0,4312567595244239.0,-8132456780015882.0,1173885007877.9153,209223831336.5443
4621000,-2.431970482020934e+16,6844919551005319.0,4313501050830239.0,-8134217051092882.0,1174139095492.173,209269117853.60364
4622000,-2.432496768527734e+16,6846400814353319.0,4314434506416239.0,-8135977322169882.0,1174393183106.431,209314404370.66296
4623000,-2.433023055034534e+16,6847882077701319.0,4315367962002239.0,-8137737593246882.0,1174647270720.6887,209359690887.7223
4624000,-2.433549341541334e+16,6849363341049319.0,4316301417588239.0,-8139497864323882.0,1174901358334.9465,209404977404.78162
4625000,-2.434075628048134e+16,6850844604397319.0,4317234873174239.0,-8141258135400882.0,1175155445949.2043,209450263921.84094
4626000,-2.434601914554934e+16,6852325867745319.0,4318168328760239.0,-8143018406477882.0,1175409533563.4622,209495550438.90027
4627000,-2.435128201061734e+16,6853807131093319.0,4319101784346239.0,-8144778677554882.0,1175663621177.72,209540836955.9596
4628000,-2.435654487568534e+16,6855288394441319.0,4320035239932239.0,-8146538948631882.0,1175917708791.9778,209586123473.01892
4629000,-2.436180774075334e+16,6856769657789319.0,4320968695518239.0,-8148299219708882.0,1176171796406.2356,209631409990.07825
4630000,-2.436707060582134e+16,6858250921137319.0,4321902151104239.0,-8150059490785882.0,1176425884020.4934,209676696507.13757
4631000,-2.437233347088934e+16,6859732184485319.0,4322835606690239.0,-8151819761862882.0,1176679971634.7512,209721983024.1969
4632000,-2.437759633595734e+16,6861213447833319.0,4323769062276239.0,-8153580032939882.0,1176934059249.009,209767269541.25623
4633000,-2.438285920102534e+16,6862694711181319.0,4324702517862239.0,-8155340304016882.0,1177188146863.2668,209812556058.31555
4634000,-2.438812206609334e+16,6864175974529319.0,4325635973448239.0,-8157100575093882.0,1177442234477.5247,209857842575.37488
4635000,-2.439338493116134e+16,6865657237877319.0,4326569429034239.0,-8158860846170882.0,1177696322091.7825,209903129092.4342
4636000,-2.439864779622934e+16,6867138501225319.0,4327502884620239.0,-8160621117247882.0,1177950409706.0403,209948415609.49353
4637000,-2.440391066129734e+16,6868619764573319.0,4328436340206239.0,-8162381388324882.0,1178204497320.298,209993702126.55286
4638000,-2.440917352636534e+16,6870101027921319.0,4329369795792239.0,-8164141659401882.0,1178458584934.556,210038988643.61218
4639000,-2.441443639143334e+16,6871582291269319.0,4330303251378239.0,-8165901930478882.0,1178712672548.8137,210084275160.6715
4640000,-2.441969925650134e+16,6873063554617319.0,4331236706964239.0,-8167662201555882.0,1178966760163.0715,210129561677.73083
4641000,-2.442496212156934e+16,6874544817965319.0,4332170162550239.0,-8169422472632882.0,1179220847777.3293,210174848194.79016
4642000,-2.443022498663734e+16,6876026081313319.0,4333103618136239.0,-8171182743709882.0,1179474935391.5872,210220134711.8495
4643000,-2.443548785170534e+16,6877507344661319.0,4334037073722239.0,-8172943014786882.0,1179729023005.845,210265421228.9088
4644000,-2.444075071677334e+16,6878988608009319.0,4334970529308239.0,-8174703285863882.0,1179983110620.1028,210310707745.96814
4645000,-2.444601358184134e+16,6880469871357319.0,4335903984894239.0,-8176463556940882.0,1180237198234.3606,210355994263.02747
4646000,-2.445127644690934e+16,6881951134705319.0,4336837440480239.0,-8178223828017882.0,1180491285848.6184,210401280780.0868
4647000,-2.445653931197734e+16,6883432398053319.0,4337770896066239.0,-8179984099094882.0,1180745373462.8762,210446567297.1431
4648000,-2.446180217704534e+16,6884913661401319.0,4338704351652239.0,-8181744370171882.0,1180999461077.134,210491853814.1719
4649000,-2.446706504211334e+16,6886394924749319.0,4339637807238239.0,-8183504641248882.0,1181253548691.3918,210537140331.2007
4650000,-2.447232790718134e+16,6887876188097319.0,4340571262824239.0,-8185264912325882.0,1181507636305.6497,210582426848.22952
4651000,-2.447759077224934e+16,6889357451445319.0,4341504718410239.0,-8187025183402882.0,1181761723919.9075,210627713365.25833
4652000,-2.448285363731734e+16,6890838714793319.0,4342438173996239.0,-8188785454479882.0,1182015811534.1653,210672999882.28714
4653000,-2.448811650238534e+16,6892319978141319.0,4343371629582239.0,-8190545725556882.0,1182269899148.423,210718286399.31595
4654000,-2.449337936745334e+16,6893801241489319.0,4344305085168239.0,-8192305996633882.0,1182523986762.681,210763572916.34476
4655000,-2.449864223252134e+16,6895282504837319.0,4345238540754239.0,-8194066267710882.0,1182778074376.9387,210808859433.37357
4656000,-2.450390509758934e+16,6896763768185319.0,4346171996340239.0,-8195826538787882.0,1183032161991.1965,210854145950.40237
4657000,-2.450916796265734e+16,6898245031533319.0,4347105451926239.0,-8197586809864882.0,1183286249605.4543,210899432467.43118
4658000,-2.451443082772534e+16,6899726294881319.0,4348038907512239.0,-8199347080941882.0,1183540337219.7122,210944718984.46
4659000,-2.451969369279334e+16,6901207558229319.0,4348972363098239.0,-8201107352018882.0,1183794424833.97,210990005501.4888
4660000,-2.452495655786134e+16,6902688821577319.0,4349905818684239.0,-8202867623095882.0,1184048512448.2278,211035292018.5176
4661000,-2.453021942292934e+16,6904170084925319.0,4350839274270239.0,-8204627894172882.0,1184302600062.4856,211080578535.54642
4662000,-2.453548228799734e+16,6905651348273319.0,4351772729856239.0,-8206388165249882.0,1184556687676.7434,211125865052.57523
4663000,-2.454074515306534e+16,6907132611621319.0,4352706185442239.0,-8208148436326882.0,1184810775291.0012,211171151569.60403
4664000,-2.454600801813334e+16,6908613874969319.0,4353639641028239.0,-8209908707403873.0,1185064862905.259,211216438086.63284
4665000,-2.455127088320134e+16,6910095138317319.0,4354573096614239.0,-8211668978479873.0,1185318950519.5168,211261724603.66165
4666000,-2.455653374826934e+16,6911576401665319.0,4355506552200239.0,-8213429249555873.0,1185573038133.7747,211307011120.69046
4667000,-2.456179661333734e+16,6913057665013319.0,4356440007786239.0,-8215189520631873.0,1185827125748.0325,211352297637.71927
4668000,-2.456705947840534e+16,6914538928361319.0,4357373463372239.0,-8216949791707873.0,1186081213362.2903,211397584154.74808
4669000,-2.457232234347334e+16,6916020191709319.0,4358306918958239.0,-8218710062783873.0,1186335300976.548,211442870671.7769
4670000,-2.457758520854134e+16,6917501455057319.0,4359240374544239.0,-8220470333859873.0,1186589388590.806,211488157188.8057
4671000,-2.458284807360934e+16,6918982718405319.0,4360173830129834.0,-8222230604935873.0,1186843476205.0637,211533443705.8345
4672000,-2.458811093867734e+16,6920463981753319.0,4361107285715334.0,-8223990876011873.0,1187097563819.3215,211578730222.8633
4673000,-2.459337380374534e+16,6921945245101319.0,4362040741300834.0,-8225751147087873.0,1187351651433.5793,211624016739.89212
4674000,-2.459863666881334e+16,6923426508449319.0,4362974196886334.0,-8227511418163873.0,1187605739047.8372,211669303256.92093
4675000,-2.460389953388134e+16,6924907771797319.0,4363907652471834.0,-8229271689239873.0,1187859826662.095,211714589773.94974
4676000,-2.460916239894934e+16,6926389035145319.0,4364841108057334.0,-8231031960315873.0,1188113914276.3528,211759876290.97855
4677000,-2.461442526401734e+16,6927870298493319.0,4365774563642834.0,-8232792231391873.0,1188368001890.6106,211805162808.00735
4678000,-2.461968812908534e+16,6929351561841319.0,4366708019228334.0,-8234552502467873.0,1188622089504.8684,211850449325.03616
4679000,-2.462495099415334e+16,6930832825189319.0,4367641474813834.0,-8236312773543873.0,1188876177119.1262,211895735842.06497
4680000,-2.463021385922134e+16,6932314088537319.0,4368574930399334.0,-8238073044619873.0,1189130264733.384,211941022359.09378
4681000,-2.463547672428934e+16,6933795351885319.0,4369508385984834.0,-8239833315695873.0,1189384352347.6418,211986308876.1226
4682000,-2.464073958935734e+16,6935276615233319.0,4370441841570334.0,-8241593586771873.0,1189638439961.8997,212031595393.1514
4683000,-2.464600245442534e+16,6936757878581319.0,4371375297155834.0,-8243353857847873.0,1189892527576.1575,212076881910.1802
4684000,-2.465126531949334e+16,6938239141929319.0,4372308752741334.0,-8245114128923873.0,1190146615190.4153,212122168427.209
4685000,-2.465652818456134e+16,6939720405277319.0,4373242208326834.0,-8246874399999873.0,1190400702804.673,212167454944.23782
4686000,-2.466179104962934e+16,6941201668625319.0,4374175663912334.0,-8248634671075873.0,1190654790418.931,212212741461.26663
4687000,-2.466705391469734e+16,6942682931973319.0,4375109119497834.0,-8250394942151873.0,1190908878033.1887,212258027978.29544
4688000,-2.467231677976534e+16,6944164195321319.0,4376042575083334.0,-8252155213227873.0,1191162965647.4465,212303314495.32425
4689000,-2.467757964483334e+16,6945645458669319.0,4376976030668834.0,-8253915484303873.0,1191417053261.7043,212348601012.35306
4690000,-2.468284250990134e+16,6947126722017319.0,4377909486254334.0,-8255675755379873.0,1191671140875.9622,212393887529.38187
4691000,-2.468810537496934e+16,6948607985365319.0,4378842941839834.0,-8257436026455873.0,1191925228490.22,212439174046.41068
4692000,-2.469336824003734e+16,6950089248713319.0,4379776397425334.0,-8259196297531873.0,1192179316104.4778,212484460563.43948
4693000,-2.469863110510534e+16,6951570512061319.0,4380709853010834.0,-8260956568607873.0,1192433403718.7356,212529747080.4683
4694000,-2.470389397017334e+16,6953051775409319.0,4381643308596334.0,-8262716839683873.0,1192687491332.9934,212575033597.4971
4695000,-2.470915683524134e+16,6954533038757319.0,4382576764181834.0,-8264477110759873.0,1192941578947.2512,212620320114.5259
