dag,iox,ioy,eux,euy,Mx,My
56920,35153467.18842243,404128349.5821327,408785908.9337145,560098579.7110761,0,0
56930,10730573.87268208,-435841085.29249966,681624308.7483915,-140126796.96743834,0,0
56940,-271803104.5680787,344587546.3274009,120978395.77017403,-659080667.4806263,0,0
56950,287982558.74294263,-282296851.642627,-578495685.5807446,-290714629.1790864,0,0
56960,-439072609.7072762,130711387.02534446,-437010996.7650409,493353024.32354426,0,0
56970,395066082.688562,48949466.630465396,328784969.22585523,605021346.2195135,0,0
56980,-425238004.98492444,-134869678.75438467,696337517.9737837,-51941593.42635348,0,0
56990,253013255.72196218,344594510.97959167,217796020.81947517,-641023829.5637993,0,0
57000,-216726648.50895655,-351823032.8069009,-524284811.90300375,-384267299.125838,0,0
57010,-7538177.252332866,454761548.6428707,-505872193.8160137,413874692.3256821,0,0
57020,124879562.41186887,-374723270.87468016,241189974.82677346,638638322.5969083,0,0
57030,-257368552.64347416,373526638.27042687,698029516.5590907,36843402.24464076,0,0
57040,385407664.4014883,-155803525.50670132,308519025.89587116,-609998580.7730212,0,0
57050,-404928107.29035413,128679503.072413,-457616740.19162107,-467679541.8016216,0,0
57060,425966571.3346445,138852700.0473835,-563231036.0645726,323528177.29917604,0,0
57070,-344732808.119513,-196858593.59825486,147289715.508955,659777178.3615307,0,0
57080,281615031.47005713,360822788.0545651,686746792.9925905,124972879.51192006,0,0
57090,-63107099.89400568,-400279054.38844293,391685674.59301776,-567277338.381238,0,0
57100,18489059.636326924,436095569.0693356,-380784977.8704961,-539024324.27235,0,0
57110,247912655.67582458,-361553762.1387487,-607024921.6202637,224518125.27636385,0,0
57120,-267859412.56637305,301989567.58331215,48702851.34718539,667309646.2302892,0,0
57130,429519290.621888,-159121518.03893793,662555471.948996,211187653.8107614,0,0
57140,-397278247.16932505,-21051920.138554946,466155802.0343832,-514135985.64307934,0,0
57150,433634941.86233675,106522806.90884411,-296277305.1410266,-597008182.0750527,0,0
57160,-275387403.8527177,-326270416.7587864,-635689834.1180137,119571856.6718551,0,0
57170,240722503.4715082,336497478.3927874,-52571292.90696516,660262521.3090224,0,0
57180,-22307972.292887762,-454034735.4420512,625560126.4289078,294162068.7968822,0,0
57190,-98115907.07481125,382582159.7265522,531029462.1886506,-451797730.45555025,0,0
57200,232415728.58190405,-389856929.9198729,-206569671.87091738,-640932756.9041988,0,0
57210,-373329005.6677567,181656551.04323828,-648331711.6252906,11758871.326915428,0,0
57220,395784602.37677705,-156044115.20994946,-154147017.61083516,637964078.1125801,0,0
57230,-433833112.56925607,-110300109.46890064,575949954.1131319,372451492.4548782,0,0
57240,357922480.09383017,172207041.78607813,585565136.7369567,-381416390.13435614,0,0
57250,-304682972.1482764,-341702128.0658044,-113973558.14518657,-670592718.291229,0,0
57260,90713427.1619246,394503568.8285824,-644807043.4061943,-95751097.7803361,0,0
57270,-47677266.96848895,-434389437.54017425,-253312351.5190247,600206643.2133628,0,0
57280,-222954802.06695238,376874411.4687283,514070470.07901764,444459402.75960225,0,0
57290,246407447.45903063,-320245069.45281523,629108588.6492516,-304091762.4742507,0,0
57300,-418121772.1835569,186840515.0059319,-20549441.794532992,-686145340.3567874,0,0
57310,397533836.42859906,-6924455.011257634,-625693255.0069181,-199938581.2642132,0,0
57320,-440134586.9854324,-77667235.55501354,-347166195.7183587,547392316.6355166,0,0
57330,296456339.3154578,306486037.4367939,440515949.84977955,508435201.2925562,0,0
57340,-263622633.24927878,-319550328.9566967,661039406.3387529,-220909323.6684573,0,0
57350,52032854.96196166,451343888.80869555,71918593.47752506,-687982041.1377585,0,0
57360,70867174.01753886,-388543344.05678654,-592162537.4429567,-298139493.33208615,0,0
57370,-206432498.90683153,404511182.1253778,-432824343.12826437,480620918.7106158,0,0
57380,359514416.7302207,-206605711.2695791,356232545.9433361,562514550.3304197,0,0
57390,-384799592.6013527,182742544.09435648,680740056.1176856,-132997020.93432228,0,0
57400,439786086.7354459,81302003.92810798,161901670.807317,-676621706.4395697,0,0
57410,-369357164.3677351,-146686659.6544398,-545798205.1748686,-388169690.85078967,0,0
57420,326447547.85267377,321105149.27894664,-507661701.7432051,401684896.5177547,0,0
57430,-117839911.61691123,-386830529.8738493,262614557.2094235,604811567.9415376,0,0
57440,76702588.98504665,430729065.20302194,687591448.345874,-41592119.90618,0,0
57450,197042258.60434198,-390481817.18452424,248075262.6999789,-652635289.2993428,0,0
57460,-223729513.3608585,336974727.8239486,-488400469.9763119,-468361306.23734057,0,0
57470,404929581.6153842,-213748502.52484015,-569539397.7515553,312958050.75912493,0,0
57480,-395832077.3394821,34842916.62188339,161568744.79355145,633564361.4245232,0,0
57490,444707164.42767626,48430176.53649999,680998787.8593837,51889859.888972625,0,0
57500,-316124235.7934551,-285333191.2305911,329253652.0931951,-616603848.9663824,0,0
57510,285318385.98362386,301060540.2292689,-421819683.06604254,-537526314.652126,0,0
57520,-81507077.95899993,-446701416.0558287,-616964163.4788787,217196729.37830374,0,0
57530,-43267401.797452934,392577519.6707227,55518024.59887471,647321229.9042058,0,0
57540,179531757.76375845,-417424889.9614347,660450697.3023152,145794406.8810113,0,0
57550,-344029934.50013095,230534193.956048,404321412.7137378,-569108244.5820433,0,0
57560,372022384.5017464,-208651451.90272146,-347838091.5149678,-594874299.2843746,0,0
57570,-443800282.1186336,-51986513.21169846,-649146857.1335676,117298998.03512035,0,0
57580,378980518.6130699,120422118.54587576,-52678394.2296047,645137063.1953206,0,0
57590,-346814365.56310666,-299120823.7240118,625611957.0169842,238189087.87133676,0,0
57600,144356255.6432809,377297700.26678663,472170812.6728257,-510747194.48838973,0,0
57610,-105434341.58040789,-425129620.67507136,-268104847.31032068,-639911705.0349439,0,0
57620,-170292066.36090675,402315982.60522825,-665958323.4844993,16076220.675993979,0,0
57630,199934304.65139973,-352097290.6028985,-159893248.95899704,626735325.5058957,0,0
57640,-390000035.9655423,239729121.39111927,576444474.1264037,326863033.87821317,0,0
57650,392181746.6002353,-62566963.29023109,531652535.04507977,-442180045.7299462,0,0
57660,-447331425.3274736,-18940503.48116301,-184118210.23910415,-672343729.6523896,0,0
57670,334301661.19186145,262910022.27986947,-667808878.9433646,-83919952.38704503,0,0
57680,-305706831.3567314,-281114284.1764271,-262965648.14370543,592590110.1553955,0,0
57690,110602330.21850239,440128247.4890208,513341867.2436042,409381623.3451669,0,0
57700,15452352.620750047,-394664839.9331784,581546904.9910566,-364190147.1544741,0,0
57710,-151830395.0430964,428541156.8583503,-97244109.72058582,-691992277.7631577,0,0
57720,326949482.95586276,-253329926.88689184,-655491314.5977439,-180495333.20987952,0,0
57730,-357510498.6738319,233651182.78734148,-358954697.22544783,543900442.6955212,0,0
57740,445859052.2274035,22483194.847888477,437251894.9672315,483207297.5223987,0,0
57750,-386745055.69750553,-93541684.0118612,620563374.512928,-277763193.98719233,0,0
57760,365695101.5226372,275844141.92718136,-8759640.394335434,-698737082.4142327,0,0
57770,-170135031.43675965,-365951799.5570485,-630025116.967995,-271838488.8663727,0,0
57780,133743201.63759175,417614987.62187326,-445356099.87894887,482460353.027006,0,0
57790,142825072.03034097,-412324870.5856935,349752339.1976694,545883361.2698998,0,0
57800,-175135829.4472864,365539263.53969246,647376295.6158804,-184171662.3275954,0,0
57810,373397994.8502887,-264670033.90078527,80088620.5154765,-692483157.6367912,0,0
57820,-386601135.6799311,89961002.59576198,-592527819.1713098,-356490646.0977733,0,0
57830,447994734.02266926,-10671818.505439281,-520237816.42214286,410459005.88629794,0,0
57840,-350905998.0943168,-239320559.34015328,253046521.47835273,595256892.5274684,0,0
57850,324691235.0427302,259804532.65965423,660703460.6061932,-85051443.15454006,0,0
57860,-139191943.0104084,-431653749.6214491,168020128.20284396,-673155879.0178059,0,0
57870,12441156.009238265,394795013.4238033,-544125738.7132348,-433281851.51809007,0,0
57880,123448784.40479663,-437810938.7318241,-582278309.4647753,330261041.6358604,0,0
57890,-308354537.7795905,274886112.9330176,149859535.6428584,629696871.2633997,0,0
57900,341329393.66777885,-257626306.03086892,659428688.1741307,17548901.671384975,0,0
57910,-445954397.07578653,7077537.056937739,253657792.30715615,-640724307.6184033,0,0
57920,392612368.4572663,66176585.731389366,-485905807.7338617,-501252934.35637724,0,0
57930,-383007883.2332513,-251375699.96150687,-630719415.041693,244213381.25125873,0,0
57940,195052298.67526615,352848291.42248625,43243864.70038548,648255459.1482173,0,0
57950,-161501785.64239782,-408217646.8727613,642759625.1069801,121169511.46033391,0,0
57960,-114765389.13018218,420464647.52231425,335476056.1595398,-595252786.797819,0,0
57970,149452854.51359525,-377235252.4326664,-418904197.9659714,-559577985.5759381,0,0
57980,-355195580.5159857,288463411.95233625,-665263648.5144082,154507229.8209007,0,0
57990,379117968.79585075,-116891015.74092329,-63667412.41649127,650731873.1081605,0,0
58000,-446693116.201355,40276307.05861931,610397742.5255594,223012026.8213492,0,0
58010,365861834.0385957,214674246.29485384,411770106.92352873,-536979218.0866443,0,0
58020,-342181502.780345,-237230610.2883454,-344125148.3918356,-607497350.8847108,0,0
58030,167151443.96315128,421315601.6058176,-685949461.4775963,63103607.23865969,0,0
58040,-40275924.87045482,-392967354.161927,-167904784.60023034,637626839.9836046,0,0
58050,-94510256.63869134,445193253.7843916,562683692.1742054,320092312.0241246,0,0
58060,288333754.4535019,-295101741.715639,480658585.7081913,-466414726.667428,0,0
58070,-323552154.29761785,280466138.48506653,-262583187.18676382,-644267880.127562,0,0
58080,444087006.5054846,-36564987.680373006,-693031584.694012,-28284492.95366183,0,0
58090,-396553309.47237825,-38460373.754867494,-266853179.01621982,610008002.7550325,0,0
58100,398677643.4758218,225821262.4042928,500675580.881358,409459528.1908124,0,0
58110,-218988206.74296477,-338051128.1630139,540132542.014397,-384453090.8426404,0,0
58120,188585218.38922715,396978520.36770517,-175362263.4929534,-669135581.9108603,0,0
58130,86239843.36364426,-426699891.0711106,-686883448.9142984,-118167689.0178693,0,0
58140,-123008328.58274984,387128265.4880527,-358360694.3396829,569327898.9914184,0,0
58150,335471866.41185635,-311006405.8284912,426127660.60480833,488443048.0787654,0,0
58160,-369769274.23807734,143225215.29873106,588159828.4023726,-292469952.2767429,0,0
58170,443431268.9398846,-69742538.15436283,-83685034.82653993,-681335416.9538213,0,0
58180,-379101319.69341654,-189085446.5455143,-667929528.1734837,-205229140.07946298,0,0
58190,358094592.08556944,213497718.69887155,-440763195.52745926,517239341.12802565,0,0
58200,-194359102.08145425,-409159635.36669296,341362943.5870205,554873139.1882685,0,0
58210,67915048.41607392,389190784.1485635,622844392.0947167,-192384116.36191928,0,0
58220,65140560.66470132,-450655357.110785,11015991.738513932,-680122830.4579242,0,0
58230,-266982561.43565142,313882075.3337819,-636609330.0312476,-288260326.1904019,0,0
58240,304259145.9182085,-302065243.98465604,-512842812.8158179,455441800.51998806,0,0
58250,-440266265.26732,65848759.53196551,249065604.71190965,607225401.061757,0,0
58260,398548125.047864,10528264.304413259,642623753.6333417,-86651100.44105524,0,0
58270,-412636444.8474874,-199291303.08392656,107036758.32568757,-664840561.3310801,0,0
58280,241827578.5168771,321632453.4668613,-593371637.7887174,-366094300.02046394,0,0
58290,-214871689.2897247,-383946777.7452607,-573746763.4087029,385575669.0962175,0,0
58300,-57377404.56282787,431003760.53616863,152042327.7282219,644662544.1560985,0,0
58310,95928786.9485912,-395169974.5152566,646469409.2488676,21832124.00069046,0,0
58320,-314312535.59450483,332201591.63592976,202364536.85788956,-635020862.4252106,0,0
58330,358601209.5971801,-168834692.7658556,-538696484.8785576,-437544856.8467284,0,0
58340,-438222532.67042804,98940720.57549736,-622891538.4835314,309166744.28925616,0,0
58350,390564493.1691056,162672923.45983982,53005320.398443624,666978708.7073585,0,0
58360,-372354889.8023299,-188716434.61053354,634042652.1735566,129910733.66621597,0,0
58370,220696461.3853277,395239640.0750327,294683542.5332179,-590516315.948706,0,0
58380,-95222588.57824585,-383483788.22639966,-473141969.0603203,-501359188.45218974,0,0
58390,-35467314.518606655,454172879.40003633,-659871191.3188963,227614367.5775403,0,0
58400,244402720.2113701,-331139105.7457082,-45585354.53132512,674476224.74205,0,0
58410,-283537636.3760225,322323907.54174113,605761842.9779164,234415155.88618082,0,0
58420,434510219.7498983,-94799330.14610961,381440678.3560159,-531641862.2002787,0,0
58430,-398586542.8379777,17483521.58442574,-397412240.610724,-556191899.2130005,0,0
58440,424823773.43243515,171900525.59789097,-684381476.9159327,142213084.65953675,0,0
58450,-263460472.79701895,-303672264.763223,-141605851.42780352,667814026.4421082,0,0
58460,240242993.85058793,369179606.54364425,562759447.5456074,332412441.8103971,0,0
58470,28308607.712825872,-433358129.0445829,459980916.89997786,-459298841.101151,0,0
58480,-68343740.27789012,401320933.8443756,-312440876.9061502,-600609121.3978808,0,0
58490,291809510.4077179,-351957395.4760111,-696166243.5035677,54197539.18758617,0,0
58500,-345668841.6800721,193594052.67648655,-233285106.62348074,647862051.9430231,0,0
58510,431088825.2819021,-127742266.75759718,506740028.6463808,421410671.81573045,0,0
58520,-400199568.8481287,-135559299.15729663,527745174.6269434,-375044268.3494563,0,0
58530,384894553.8726486,163002184.0970437,-219479802.40142986,-633131664.2728167,0,0
58540,-246048860.86199638,-379617131.7487585,-694989342.0439104,-35198506.60621047,0,0
58550,122064243.61406143,375874321.4981956,-319171464.7994065,615583814.7660315,0,0
58560,5619448.684178449,-455729929.1858862,439778363.5078987,499478152.5194005,0,0
58570,-220701854.1612024,346791981.5336992,582501280.8818194,-281072281.0146662,0,0
58580,261481387.45999742,-341148582.27527475,-120178090.75026351,-652323917.2492352,0,0
58590,-426845506.40627694,123288626.90065454,-680633954.7996001,-124677119.23153636,0,0
58600,396667812.7902386,-45438423.293094546,-398069679.585431,571956853.3556663,0,0
58610,-435186800.35969204,-143767365.6587298,364107650.09991246,565267797.7323118,0,0
58620,283782722.55843145,284258036.67785805,622559918.3833826,-180093660.8250505,0,0
58630,-264585057.9666834,-352741947.14192706,-16628905.207511187,-656928683.230549,0,0
58640,835034.3842730522,433753676.7901169,-652930738.3359816,-212813208.7068071,0,0
58650,40385050.6533193,-405550756.05986375,-468965945.56223035,517931770.18124753,0,0
58660,-268060555.0144616,370188492.5038178,281939887.27030206,617963139.6901531,0,0
58670,331035882.14018464,-217382030.06752023,646923580.3087276,-75129265.45751278,0,0
58680,-422060538.7215044,156020357.52282068,88640204.2787898,-646036257.281392,0,0
58690,407963189.2593504,107870494.05642815,-611815432.5674155,-298002991.9565114,0,0
58700,-395653817.8583411,-136474695.64200574,-530954119.4673265,454425758.9477001,0,0
58710,270305938.44323635,362361088.9280964,195342007.46335292,657176373.9984863,0,0
58720,-148308008.61474562,-366399669.78985584,655333211.9840535,30738838.26286967,0,0
58730,24273355.80966445,455319158.2446063,192753905.30966857,-619260603.73105,0,0
58740,195992948.3703268,-360767401.8921096,-557414440.188446,-378435506.91577935,0,0
58750,-238190217.82413033,358452307.1375678,-583172283.0357001,382344828.63347596,0,0
58760,417307242.09827304,-151190596.42001623,106172448.47768945,682829757.1430941,0,0
58770,-392800701.31784517,73200206.40816806,648208170.4859542,134602828.16513342,0,0
58780,443680610.13313174,115013477.40799707,292657479.62037337,-576882187.4067504,0,0
58790,-302696446.30730146,-263484307.30915427,-490152291.68988925,-452100844.16418314,0,0
58800,287788442.75910723,334706193.7182422,-624756274.9936526,302628812.6409127,0,0
58810,-29921624.20060716,-432189944.7982692,16069962.129057012,695044431.5069522,0,0
58820,-12186297.900740251,407838243.8623107,626505634.9599305,233904863.547961,0,0
58830,243168852.4684543,-386816179.14685243,385347481.1547512,-519914469.120622,0,0
58840,-314774380.0713783,240082088.18029583,-410867469.57240313,-516848666.1893486,0,0
58850,411176398.62496614,-183650498.26240003,-654815801.4641393,216313313.51799825,0,0
58860,-413820638.69440675,-79735149.68678156,-73519200.91487327,694051219.8429174,0,0
58870,404581256.9469496,109257434.61042263,591542290.9433664,326530646.5377728,0,0
58880,-293362116.8047929,-343547655.51443505,468120683.10654444,-450065597.8638504,0,0
58890,173824824.36402926,355106263.8851798,-320913865.10793734,-570505667.2969891,0,0
58900,-54081232.10302209,-452941789.9023625,-672438660.1152267,124601960.50353672,0,0
58910,-170393822.64424103,372999975.83514446,-161289991.75981337,680129964.4329472,0,0
58920,213769539.467475,-374155093.6518322,544820250.993999,410823685.06265485,0,0
58930,-405938876.7465116,178381766.0436911,538785786.5796493,-369596107.10705584,0,0
58940,387003438.84832245,-100633625.7601689,-222217642.82889932,-611048777.0966486,0,0
58950,-450268394.7598394,-85763205.91228783,-676728510.2918572,28940148.59800764,0,0
58960,320110529.9371355,241452229.24474588,-246015313.15242785,653578944.2810924,0,0
58970,-309748827.7722739,-315151862.6538508,487886369.6389826,485539975.31984013,0,0
58980,58819475.67266169,428675348.8407307,595791825.4952103,-281105119.49953115,0,0
58990,-16117860.700667985,-408171477.5848528,-117259088.59150249,-636812822.9017245,0,0
59000,-217242558.13115412,401768716.86094856,-666880163.3440077,-68922258.31772378,0,0
59010,296964373.0456655,-261582993.36464918,-326480547.45148456,614713476.9904755,0,0
59020,-398483287.664649,210511064.15798777,422238169.37049156,549768470.6708379,0,0
59030,417746017.42902786,51284037.37526926,638254026.2602295,-187296451.404853,0,0
59040,-411634014.3518081,-81477021.85774955,-8961260.275598079,-646692662.8530641,0,0
59050,315117068.84542733,323259812.0140432,-642292042.1888078,-166896096.64369732,0,0
59060,-198489211.2801649,-342049448.5018659,-401424033.01908857,563891967.1985604,0,0
59070,83674692.58489202,448607610.17367876,349276900.108215,602840103.4890976,0,0
59080,144026580.15020683,-383432544.7710197,665888576.7293692,-90774430.59805863,0,0
59090,-188329869.97319967,388184280.01934236,99508025.04775402,-640290327.9446318,0,0
59100,392792008.84200895,-204741794.8672461,-602707139.9376618,-262565612.08291405,0,0
59110,-379303621.13226616,127605082.4393855,-469491384.78097713,501567214.84103984,0,0
59120,454921612.8540639,56143048.10442218,270301011.124728,644241933.6029781,0,0
59130,-335941076.62985,-218269087.41213796,678888608.3851773,6098541.454859361,0,0
59140,330367470.4646872,294165229.94064015,204985522.99132943,-617966136.2140273,0,0
59150,-87397710.8298064,-423227153.3040347,-548361908.502564,-353266356.7120976,0,0
59160,44392334.23004439,406547858.1131177,-529212355.4975033,428359634.64543295,0,0
59170,190394331.33111334,-414981645.9299499,186530721.14228147,673546807.7451917,0,0
59180,-277693498.2788213,281779364.27988046,677779077.364277,101273407.69430143,0,0
59190,384036033.4530059,-236483832.1067335,304558934.62352586,-580779098.8141389,0,0
59200,-419722375.5927519,-22649455.46987225,-480110354.74363536,-436235651.60885334,0,0
59210,416777987.2192465,53262639.226630285,-579010033.7370284,345146242.42068803,0,0
59220,-335476160.8124832,-301587016.5425871,99154485.6715999,690364470.5848932,0,0
59230,222179885.2985486,327293207.1895668,663281363.7954031,193023424.95938388,0,0
59240,-112925191.94197986,-442334921.8069832,395757504.82606477,-530335098.21891797,0,0
59250,-117017034.18248455,392016466.7741583,-399484713.69130236,-508823766.2613733,0,0
59260,161986322.76741862,-400474851.13388157,-617252168.7960469,253154335.59384266,0,0
59270,-377926164.5190615,230154011.93220353,9389132.465499438,694317647.1855382,0,0
59280,369738064.9143454,-153983271.59151673,636206406.501358,279908215.08569384,0,0
59290,-457620113.04331267,-26281104.453709535,476654920.25247145,-468585585.1797743,0,0
59300,350111822.5046504,194047786.00643948,-308661489.2718049,-568730770.7261127,0,0
59310,-349551640.0481932,-271838939.2637941,-642351333.3442856,154042163.13922417,0,0
59320,115526854.1980232,415871404.9863067,-81454026.99442877,685045673.7601144,0,0
59330,-72502242.37688723,-402974105.168365,597384013.509898,360711734.0717621,0,0
59340,-162740847.2436728,426398067.9426261,545881274.9841155,-397625316.8953987,0,0
59350,257056565.80881697,-300572192.60994816,-210324610.79352814,-614217542.579307,0,0
59360,-367897161.9868372,261454497.06898013,-652912520.7403175,49942580.44248595,0,0
59370,419741805.9043979,-6035382.153209716,-171905404.7535773,662237855.8620683,0,0
59380,-419987971.3336137,-24745424.7529929,547628426.9429835,434370054.6891924,0,0
59390,354350871.09805244,278624817.1042784,602563907.0654212,-319526613.5384065,0,0
59400,-244780352.58672225,-310909844.5778976,-107448786.63220796,-644240530.2067056,0,0
59410,141705685.7216795,434150461.47239816,-647913085.6219503,-56556330.71935025,0,0
59420,89494115.747468,-398711861.0263724,-260285851.1931565,625697750.9130087,0,0
59430,-134858077.8130622,410969723.1521496,487736410.77765447,499900793.8739338,0,0
59440,361408541.0858594,-254505939.11680675,646227263.1080078,-236228923.47046113,0,0
59450,-358352618.8133389,179639817.7668294,-3051375.4186231345,-658481200.211481,0,0
59460,458352221.14026994,-3693476.2372775525,-626883500.2174122,-162512648.23973125,0,0
59470,-362554515.8313775,-168906306.971824,-344680756.99554515,575436789.3211806,0,0
59480,367215023.79835236,248271582.59985214,418512896.5615981,556342712.2743971,0,0
59490,-143079422.2476242,-406642826.9910591,676680648.4327859,-149485422.26613313,0,0
59500,100313556.99546301,397466211.1298035,100032311.77759627,-657273292.5489336,0,0
59510,134402291.1092051,-435968895.68692476,-590045319.8917799,-264814409.1353247,0,0
59520,-235155095.8064072,317869332.61560297,-422954544.75239515,511790040.15724796,0,0
59530,350136617.7795361,-285313170.6043927,340819108.73781025,602712169.7807852,0,0
59540,-417805494.68043035,34636963.47566074,693915081.0760566,-60857680.29218569,0,0
59550,421247764.1096083,-3942139.5537829846,199309155.79434317,-641458626.8558135,0,0
59560,-371659182.8416069,-254474436.7846558,-538363980.5238379,-360419980.84955674,0,0
59570,266179480.1279415,292979627.6128537,-492819752.2723218,435538320.4892609,0,0
59580,-169891182.02141505,-424089280.48659694,255637837.41558763,637982627.357396,0,0
59590,-61589264.716238186,403487811.1109848,698021721.0619684,28254718.68005517,0,0
59600,107067835.17865084,-419619991.4769336,292707510.2991979,-612214254.9836982,0,0
59610,-343313716.0394164,277689796.40523535,-473493207.5380094,-446606251.1239823,0,0
59620,345201930.465628,-204449894.75810492,-551968320.7884572,348010943.2938881,0,0
59630,-457114790.71704656,33651056.55685329,164149202.42623097,661093599.346511,0,0
59640,373209257.85176796,142967142.5973966,689137514.6038225,116562551.81539568,0,0
59650,-383278104.14544046,-223567255.2378137,378582509.4130102,-570889493.7420739,0,0
59660,169930505.23848897,395584673.0550181,-397619464.7513598,-521169090.5411024,0,0
59670,-127693737.93392138,-390049350.7909708,-598258565.0583299,251136534.51644647,0,0
59680,-105501836.92497103,443653069.3732715,67807336.5875769,670995305.1759937,0,0
59690,212096822.2836343,-333585957.04986876,667419601.1599723,202824291.45475006,0,0
59700,-330831451.95140195,307954859.48490596,455667993.61648506,-518877738.7060976,0,0
59710,413923730.7162241,-63022098.79218731,-313244686.8131624,-582535149.1918607,0,0
59720,-420550225.5659844,32666844.50932815,-629931533.1815062,147411676.43985656,0,0
59730,387325948.59714997,229242333.59782127,-31595979.253003836,666733278.8324476,0,0
59740,-286272039.34666634,-273590387.6171792,633048178.1233234,285781416.42256415,0,0
59750,197359283.94708902,412194589.619454,522999012.30189335,-457533167.03505653,0,0
59760,33435807.39497491,-406322526.0258034,-222959464.93903977,-629772989.7991127,0,0
59770,-78741253.99984023,426385141.1640173,-645812357.693,39773118.20666117,0,0
59780,323723322.75438166,-299602987.2543989,-131899402.96526882,647571766.7106979,0,0
59790,-330349171.20338875,228292826.91485476,586256867.7306949,364099767.2556556,0,0
59800,453913216.862442,-63462072.32907239,579825454.5418488,-388131536.34113544,0,0
59810,-382024803.411155,-116356704.95257255,-129252623.3430362,-662520322.7680376,0,0
59820,397668504.96367973,197835087.249774,-645446342.3424007,-68613241.85583925,0,0
59830,-195958338.80737314,-382748542.82604414,-230592920.45635414,613144920.9259,0,0
59840,154512360.12017348,380757747.6477859,527389038.57385075,436325327.68311656,0,0
59850,76165112.83967176,-449417738.2219164,625531485.9175147,-311868490.53433526,0,0
59860,-187995165.65493852,347644977.1089004,-34383612.652638614,-680860899.6069112,0,0
59870,310065479.686535,-329279922.34540105,-629133039.1335896,-174605240.74563697,0,0
59880,-408115871.8292327,91058541.35916397,-324908952.8093921,563611646.6620884,0,0
59890,417897297.16162133,-61295372.252952375,456976909.2045527,500864075.8178577,0,0
59900,-401283225.4226432,-203039736.85847747,659570093.9472542,-229886942.82519653,0,0
59910,304959220.0704614,252837085.2202853,59677334.88759857,-685186587.8895028,0,0
59920,-223990720.50974226,-398517568.6829715,-597851174.2059764,-275323256.4588792,0,0
59930,-5168323.458661266,407203457.9766848,-411988153.7312366,499777918.4756186,0,0
59940,50006379.415133506,-431233218.9332625,375836702.77983797,555996818.9978249,0,0
59950,-302725694.1919134,320148561.8523475,681418436.7119528,-143325355.15124133,0,0
59960,313865719.75122803,-251052669.02066213,151251602.82282415,-676071962.7699484,0,0
59970,-448761413.0621004,92997594.15772372,-553099478.837755,-368325834.9208524,0,0
59980,388958819.79416984,89204715.03069209,-489102718.06494284,423146832.7358492,0,0
59990,-410321305.6074692,-171188753.54915407,285167250.4095294,599939567.288455,0,0
60000,221044862.65904763,368194158.79626554,690557899.4319835,-53379433.53505698,0,0
60010,-180641728.92742705,-369634497.52856684,238914213.09472102,-654177269.6429986,0,0
60020,-46519655.55412992,453238406.5955271,-496698359.36527866,-451696830.9821292,0,0
60030,162968676.78730863,-359977424.26209724,-553896644.2713042,335868236.7574166,0,0
60040,-287928908.60438436,349194502.4211484,186632036.0133124,630955823.7316613,0,0
60050,400410269.0536528,-118615605.33522509,686482173.3137723,38630206.857008815,0,0
60060,-413299978.5735625,89694913.57463682,321432773.5336397,-620185778.6775831,0,0
60070,413470578.8774966,175982162.05314767,-430598441.97936505,-524046499.1684218,0,0
60080,-322149112.2889946,-230821340.38527715,-604589137.3509532,240586365.07213622,0,0
60090,249669863.6911961,383117141.75069207,82398400.88112333,647517266.333083,0,0
60100,-23077994.75052122,-406127376.2208552,668736313.0074078,131193073.83430365,0,0
60110,-20993060.087317295,434140966.1452052,397697639.02795315,-574775278.4095347,0,0
60120,280415476.10959995,-339235656.1638183,-356728684.59875655,-584448667.1650193,0,0
60130,-295830806.61316264,272618761.9603206,-640093755.7782899,140215550.9532072,0,0
60140,441681751.2971531,-122129886.27630132,-24892914.62902385,648493787.9017582,0,0
60150,-393978102.37435913,-61643574.55076944,636988415.7881098,222557708.66659692,0,0
60160,421179321.41123074,143745964.73039645,466654011.6896751,-518620476.93687916,0,0
60170,-245076263.80678055,-351989105.7529702,-276898550.8926934,-632343232.709508,0,0
60180,205957480.95858824,356731350.5659853,-660031222.2157226,37695568.76849198,0,0
60190,16694356.041229524,-455099044.01673865,-132244714.17612174,633336889.557728,0,0
60200,-137140455.2840672,370522792.024192,591132018.8558772,310708775.22455996,0,0
60210,264517939.6899167,-367610934.5574613,527244083.99115586,-452422177.60000044,0,0
60220,-390844148.6644605,145564778.14391398,-192753662.60076958,-667430268.7027304,0,0
60230,406778262.6879504,-117733781.2463195,-664646007.0459955,-64220647.965629235,0,0
60240,-423835354.55024284,-148188906.2661254,-236501865.23623443,602210354.2692649,0,0
60250,337757153.34606063,207650929.92473972,531410553.93563855,393388662.307286,0,0
60260,-274285229.4759272,-366059718.9959716,578366123.7114139,-376958913.7527675,0,0
60270,51167987.51083817,403100396.43578804,-105775648.37593454,-689574360.7672449,0,0
60280,-8167641.0488863215,-435093912.2788028,-654660783.3399556,-163111489.11936653,0,0
60290,-256893211.39596024,356779904.74971974,-334599152.0625709,556027731.4589798,0,0
60300,276331121.01560086,-292886261.5198902,458545401.0795727,468178154.4035407,0,0
60310,-432704965.6127174,150732960.300144,618857387.0303719,-293156103.12537384,0,0
60320,397058745.88788617,33807723.493214525,-17313969.054999106,-698729940.9492013,0,0
60330,-430193349.4982967,-115627940.9898686,-631110456.7553358,-256952722.72705227,0,0
