uur,vx_c,vx_b,vx_ster
6085,-47727.96495262359,42075.84754170412,66.79617019488688
6086,-52545.387641328416,41520.0799654616,78.93358416220778
6087,-54154.72113123949,40164.31964207727,89.85535716173871
6088,-50107.37923536305,38037.63417718722,94.8795716931588
6089,-37576.86742452086,35191.88581434162,88.49426674286097
6090,-16085.870130973788,31699.30629709287,69.3961117566101
6091,9079.254355834662,27648.853308498117,46.80272508026209
6092,29933.832920851473,23141.72094938589,34.83134209960222
6093,42758.70567211787,18286.55753616306,39.69658220636469
6094,48440.07534286416,13194.841712496987,59.1114400625884
6095,49192.70128319859,7976.665219039339,88.34928998654794
6096,46851.34293723614,2737.131025514246,123.41290404165457
6097,42611.47913721241,-2426.456487940841,161.52864640025388
6098,37190.41573228568,-7426.52704258412,200.86100451844948
6099,31005.646366605895,-12186.333186541528,240.190363125819
6100,24296.199703007125,-16640.305109549674,278.691513966
6101,17196.03290203962,-20733.829619010754,315.79713700515873
6102,9777.545875874534,-24422.619739810114,351.1139291818
6103,2078.478595205909,-27671.825972252747,384.3678323985309
6104,-5879.1662101555685,-30455.013928668854,415.3631698925626
6105,-14071.886069577997,-32753.104516923126,443.9446686038612
6106,-22452.90532953837,-34553.34695578081,469.95131616019614
6107,-30917.128366476813,-35848.375407120286,493.1462535120504
6108,-39237.92020895099,-36635.393720540946,513.0955136793198
6109,-46949.8274883092,-36915.55851507335,528.9483238596633
6110,-53140.016915418935,-36693.724073599114,539.0513502555723
6111,-56137.37479207468,-35978.77662009675,540.3778504813608
6112,-53306.04624975459,-34783.818888413654,528.1483692437191
6113,-41817.26167034057,-33123.364319612854,497.23630035567584
6114,-21551.71947810598,-31010.69263256766,447.4997763499023
6115,2309.7238685526827,-28461.30690962965,388.5750975695739
6116,22772.609629126564,-25495.447032284694,333.46778159631583
6117,36514.817770080816,-22138.017407081235,288.44472947479164
6118,43925.36551589696,-18418.571196158584,252.9626499225406
6119,46638.45123457264,-14371.71970012169,224.21378978186624
6120,46157.66324474751,-10037.739281752345,199.66428170688147
6121,43547.113535179844,-5463.24143943696,177.6271382366007
6122,39494.30955872969,-701.8238440916248,157.15023633300908
6123,34428.02162246222,4185.376464873667,137.80240270039369
6124,28610.853497137912,9129.319817095962,119.50499172515649
6125,22200.516297250113,14052.99995347252,102.419368585319
6126,15288.676401747876,18871.80347545218,86.87322550797538
6127,7926.123497439884,23494.422963503934,73.30885273083965
6128,140.7660237435448,27824.44484957406,62.240664400758604
6129,-8046.425305503169,31762.701608381118,54.21201933239332
6130,-16602.321161780525,35210.41838331805,49.741570561516454
6131,-25452.167586429267,38073.095189636675,49.24619263145016
6132,-34427.686014147315,40264.95266228133,52.91926875363476
6133,-43171.90907158472,41713.64633299996,60.52769112930383
6134,-50969.32056955592,42364.84492001703,71.07203827827922
6135,-56478.62839824094,42186.20032431428,82.27093120188886
6136,-57464.7509917415,41170.236003676786,90.05028844891402
6137,-51063.1908493064,39335.757397130146,89.02213576770507
6138,-35665.77164444815,36727.53357462001,75.96079497081392
6139,-13899.473023822622,33414.195877493825,55.303482434594564
6140,8009.174112687186,29484.550803578077,38.00089698336244
6141,25185.14907003994,25042.76279575495,32.42355455273826
6142,36381.15440251049,20202.958260474257,40.19971484071342
6143,42471.15129925198,15083.75017668842,59.02305649850259
6144,44781.83031373729,9803.133170415758,85.75676935698351
6145,44421.38557735238,4474.125416669475,117.69581137481157
6146,42171.624494413714,-798.6014068402019,152.78546611003756
6147,38548.88787883807,-5921.02234461619,189.52260180772083
6148,33883.422657287745,-10811.045042853926,226.81698009866744
6149,28380.81256578333,-15398.927934273652,263.88052907925277
6150,22163.783714126082,-19627.020824205385,300.14879743471676
6151,15299.933221139368,-23449.02417582165,335.2255195191895
6152,7821.051077077114,-26828.945728552648,368.8408929504868
6153,-261.0587293514882,-29739.90306105694,400.81540190857265
6154,-8937.205884347826,-32162.886712109568,431.0205509939941
6155,-18174.888217376825,-34085.56615606881,459.3240919924012
6156,-27871.829224990634,-35501.19463292083,485.49799311248995
6157,-37767.180276668165,-36407.65525887466,509.04923791945504
6158,-47273.94880528191,-36806.70963864085,528.9066778597922
6159,-55192.859285066486,-36703.612049781426,542.8915796087857
6160,-59360.84290460009,-36107.40373661659,547.0717224278364
6161,-56708.22579906986,-35031.30074424177,535.8690390558615
6162,-44885.87326539705,-33489.796759716286,505.0404965271783
6163,-25381.097914017646,-31495.689221013206,457.4014557155576
6164,-3751.2651945651123,-29063.78468926206,403.27781705887475
6165,14777.21320081114,-26213.217717682455,352.4111252167965
6166,28157.82245836468,-22967.247988723673,308.7084275712684
6167,36648.494076239265,-19353.28935583346,271.855392653501
6168,41259.55191698599,-15403.376982113261,240.1785875541501
6169,42977.766739077364,-11154.83296701208,212.07900212545428
6170,42557.88779273867,-6651.013175642915,186.42051842440736
6171,40527.218883111294,-1942.0668274225645,162.52593756448658
6172,37238.74463629768,2914.360109628319,140.08322688889672
6173,32921.44802487866,7852.563546078168,119.05610852705261
6174,27717.71663037914,12798.469770739583,99.61696947073187
6175,21709.321380912694,17669.703349028234,82.09859933498532
6176,14935.691470180864,22376.179694050406,66.95704258544833
6177,7408.2740794378215,26821.370285133056,54.737716562334654
6178,-875.0095445612978,30904.36969865548,46.036646289545374
6179,-9909.812300357968,34522.844924845565,41.44639590167606
6180,-19650.95917768326,37576.86329007636,41.4702202365271
6181,-29947.488273520466,39973.47656287084,46.3754798156554
6182,-40419.40817965871,41631.79645933945,55.93678894705409
6183,-50238.94154183756,42488.15361924245,69.00269732801729
6184,-57812.67307990044,42500.82067498439,82.88235426221415
6185,-60571.20887451185,41653.734709327044,92.93612622866026
6186,-55598.753602511504,39958.69952229468,93.7226181327274
6187,-41888.18176038846,37455.68913529713,83.15168133129652
6188,-22444.229980136133,34211.10583342056,66.36960129309583
6189,-2518.3173190606176,30314.152945100155,52.52818196295007
6190,14134.553375514384,25871.769378886813,47.91811272035467
6191,26339.13839488171,21002.717963094685,54.00768969400751
6192,34429.46148579486,15831.449207451798,69.451123917854
6193,39190.43310814928,10482.324788090202,92.0724248935253
6194,41373.60178197355,5074.667705954105,119.78663988504707
6195,41564.07025667746,-281.072920269512,150.86755839807512
6196,40180.15661972762,-5485.943788079372,183.96372420074962
6197,37506.55110887644,-10453.954416388136,218.04595611603136
6198,33727.79115153948,-15112.55268543446,252.34846378106835
6199,28954.236557848766,-19402.32505524827,286.31923105968025
6200,23240.73496596784,-23276.147770032494,319.5806450220983
6201,16600.306896932623,-26697.996564283418,351.8972967082142
6202,9015.924354373026,-29641.587605378343,383.14630394098447
6203,454.65068543160487,-32088.981892000935,413.2830692331624
6204,-9108.629477036173,-34029.246016177894,442.28969952011147
6205,-19644.09351419011,-35457.228207487206,470.08101422190424
6206,-30969.87492654172,-36372.48306358509,496.31932480593997
6207,-42559.05186485966,-36778.369456604305,520.053532299239
6208,-53200.083055513256,-36681.38748574966,539.0896162075069
6209,-60577.773334895275,-36091.010891361686,549.2176133352932
6210,-61338.86711421855,-35020.47498424738,544.337092733981
6211,-52863.86737527731,-33486.8889265128,519.7222501266695
6212,-36319.526137294255,-31506.826378941638,477.62000095966346
6213,-16604.970725570915,-29095.72851183432,427.14721872271144
6214,1572.5433548310393,-26272.201673489202,377.0858441875889
6215,16027.564867934747,-23058.992060859993,331.59589048491415
6216,26515.068946183324,-19482.861999331646,291.2858595197663
6217,33573.71103518379,-15574.894424741968,255.34574145403505
6218,37874.85770730884,-11371.094682457122,222.7499054640757
6219,39992.03927140643,-6913.121438117444,192.68615453528992
6220,40356.37660974297,-2249.05984120205,164.6423855197714
6221,39271.59520802711,2565.832453181526,138.38330524360592
6222,36940.45394631391,7468.486769402336,113.90548488793337
6223,33488.042559555106,12387.593712774344,91.39695809270671
6224,28979.247797551434,17243.506994341704,71.20560538159337
6225,23431.36675858704,21948.62564493385,53.8136719558188
6226,16824.049172937626,26408.4095383802,39.81348991207882
6227,9109.773645251671,30523.174518006497,29.87764133766537
6228,230.21758461323407,34190.77673352306,24.71304414542948
6229,-9851.334237678122,37310.223148839046,24.980052489592598
6230,-21081.763792894886,39786.13374752353,31.140568133833078
6231,-33178.10603158719,41533.83717986261,43.1701708360443
6232,-45365.312258478014,42484.7244276758,60.043548580639026
6233,-55983.71113613796,42591.3460763403,78.9813607848664
6234,-62226.1121503788,41831.65668704305,94.94096293127836
6235,-60861.06317744286,40211.818669516695,101.9324956612816
6236,-50616.533629472164,37767.09593102558,97.40538657956003
6237,-34056.24884145001,34560.598335648036,85.71271554693512
6238,-15786.236385933677,30679.96048829994,74.82641061365199
6239,713.4314866135137,26232.35258053032,70.52926606119684
6240,14014.989151042759,21338.41842270946,74.74379041712622
6241,24007.878754292666,16125.816273676679,86.92447524557537
6242,31095.050039349182,10723.018379506942,105.57493809914257
6243,35770.964073270734,5253.904990591444,129.05714376485943
6244,38465.99888585503,-166.49977302287698,155.90309990019725
6245,39510.031356987645,-5435.006838045584,184.89943721097615
6246,39137.44383363085,-10461.988575526546,215.0883170630747
6247,37502.06217078312,-15172.010085408592,245.74361422211632
6248,34691.32182889186,-19503.591175257476,276.34342004417186
6249,30736.96844037115,-23408.344526370875,306.5452695915215
6250,25622.519690173704,-26849.720175692644,336.1650253104691
6251,19289.086081621856,-29801.550573918412,365.15761395135036
6252,11642.7518635582,-32246.546305471176,393.59459945922225
6253,2570.1139283013144,-34174.84856584623,421.62705855108777
6254,-8023.794654619596,-35582.7054814039,449.4079411916282
6255,-20125.055526114815,-36471.30732201021,476.91858938362236
6256,-33410.414206096,-36845.79200318595,503.59358594398657
6257,-46859.00494924269,-36714.425792377544,527.600580173859
6258,-58204.14369098185,-36088.02443636235,544.8268627016108
6259,-63797.43472468886,-34979.975171446036,548.6291220259172
6260,-60266.69651732998,-33407.52110847079,532.8955786822446
6261,-47776.46013313079,-31391.794885463107,498.0533915663071
6262,-30490.5430416456,-28952.88071049754,451.8919334080829
6263,-13001.658649078912,-26110.243668723422,402.987150045522
6264,2143.812750271867,-22886.700706896074,356.16445288799247
6265,14220.101931273592,-19309.256810601466,312.91950118138914
6266,23374.961516460942,-15409.1949448587,273.16366635864483
6267,30018.760941645207,-11222.480824640654,236.35195146247412
6268,34565.844564800864,-6790.38505220985,201.9631694506765
6269,37353.715476362224,-2160.1886264920067,169.65298109575895
6270,38630.69188190934,2614.116418536445,139.28074903317986
6271,38564.39466941561,7471.212737606988,110.89750516681416
6272,37253.5096009295,12342.024442126116,84.72682232489758
6273,34737.32951687157,17149.579515512596,61.14804096682341
6274,31002.036443520366,21809.301717497736,40.682981768308174
6275,25984.47089013108,26229.877634508197,23.983912434702663
6276,19575.537449686035,30314.841077817433,11.817974615827477
6277,11627.984956745557,33964.98951175479,5.038668018527636
6278,1979.2113117207864,37081.687455770574,4.524447283338411
6279,-9487.297246187978,39571.015202858136,11.041176960808444
6280,-22693.567057888285,41348.590432009434,24.940420873533924
6281,-37052.74908860074,42344.739323890695,45.54985901952857
6282,-50942.50730602736,42509.55001384108,70.17338980339325
6283,-61258.54151976574,41817.2424764038,93.24288536960857
6284,-64146.39041532272,40269.27190637947,107.64826728014421
6285,-57738.878177015074,37895.66929466396,109.77316643759616
6286,-44207.64934926769,34754.323382259456,103.27892685057611
6287,-27857.075985020198,30928.207712375563,95.60905518573583
6288,-12067.317804746457,26520.861346378315,92.38357526562037
6289,1572.4462871496398,21650.646559411438,95.83577664108513
6290,12672.976635256779,16444.42323068004,105.93828545605575
6291,21375.084456425277,11031.295504970236,121.67398013678233
6292,27975.44169471972,5536.996855785839,141.75835996580483
6293,32769.129588887605,79.31311466015813,164.95649820004866
6294,35996.95365006816,-5235.253182867342,190.19968636137776
6295,37834.391724650886,-10313.556034027613,216.61796399053725
6296,38394.114875132196,-15076.735500266645,243.54092937128036
6297,37730.965064675365,-19460.20841400612,270.4885140024852
6298,35845.39811957714,-23412.960519578268,297.16048492120063
6299,32684.274736236683,-26896.376190354844,323.42811916365457
6300,28139.305718493655,-29882.812415262866,349.3286992848835
6301,22045.051917068035,-32354.08196797851,375.06029631439384
6302,14181.889276690323,-34299.96630696361,400.9675793808706
6303,4298.017283641784,-35716.837769090555,427.4931808110715
6304,-7815.128666625522,-36606.43561795364,455.03157170114446
6305,-22118.992426287394,-36974.81177102937,483.5472329910819
6306,-37871.16111778229,-36831.440484975086,511.72793069015927
6307,-52876.42265255304,-36188.487554062835,535.6005600302763
6308,-63074.63655780752,-35060.35105633856,547.7691349931525
6309,-64236.29747179976,-33464.06973796681,540.5411258214373
6310,-55719.58677442258,-31421.148195571248,512.8602392553667
6311,-41225.4815786497,-28956.513837957693,471.6915253488424
6312,-25225.195067553293,-26093.67610611971,425.4108110187892
6313,-10416.675092760155,-22856.53336101859,379.12910545276816
6314,2200.1779461595615,-19272.640149690316,334.8503580392928
6315,12506.617178338714,-15373.935862968641,292.9807967560587
6316,20706.48443213077,-11196.989318098917,253.35947481831442
6317,27069.63081668007,-6783.438581756637,215.73357907373014
6318,31836.551212214043,-2180.562651761875,179.93748845651956
6319,35190.47043275509,2558.125731852062,145.947682108259
6320,37253.40569418326,7372.357858778721,113.89305882602352
6321,38088.55024113791,12194.749392082871,84.05265617553141
6322,37702.27820341105,16950.707329097146,56.852502731940405
6323,36043.37060124389,21558.721945962778,32.86533073549449
6324,32998.83137934011,25931.171467683835,12.813562257555791
6325,28386.991716730496,29975.76460239858,-2.42645200342813
6326,21951.273572513226,33597.72395518177,-11.825756599188118
6327,13365.10080896137,36702.76432487385,-14.229318752927263
6328,2276.7150646692226,39200.838736651196,-8.460582803979687
6329,-11535.937634691398,41010.512107720715,6.367495313102955
6330,-27762.181801825915,42063.68850357392,30.082163063852896
6331,-44775.20613145326,42310.288146567276,59.98005896855101
6332,-58858.04248861732,41722.380214077464,89.37688587676824
6333,-65176.102172272585,40297.256793941895,109.38119115243953
6334,-61499.31245477369,38058.99504529582,115.74293894977032
6335,-50272.82255360239,35058.21275907761,112.67005571557823
6336,-35826.55817252674,31369.969152156777,107.69957638743287
6337,-21322.142573183723,27090.01228007752,106.09461271529135
6338,-8245.300346348378,22329.76876428125,109.93855196801925
6339,2956.6519016892144,17210.606838617186,119.34325188982665
6340,12297.608532524633,11857.956379025887,133.546988708334
6341,19945.282769746624,6395.825801076403,151.51298192678865
6342,26088.440709892653,942.1339674510746,172.20140125438834
6343,30886.98093509132,-4394.888152901242,194.6824589369317
6344,34455.94878459328,-9519.138250687172,218.18018658848735
6345,36861.45339304572,-14347.978824446382,242.08779932750494
6346,38119.124200877195,-18812.61997957861,265.97278610957477
6347,38191.082925943265,-22857.75276470741,289.5803367482466
6348,36979.525644160225,-26440.650125827913,312.839890088416
6349,34315.987493698805,-29529.93736378348,335.8776969789137
6350,29946.62380097268,-32104.202127992896,359.03578093908317
6351,23517.522387907225,-34150.575291022375,382.8906704814467
6352,14575.242163654842,-35663.375279525666,408.24445063080753
6353,2628.654573757265,-36642.87312850068,436.00357731057767
6354,-12609.496999419289,-37094.20450547811,466.7274382478341
6355,-30575.81441581391,-37026.428358139,499.4311824859854
6356,-48701.48449923178,-36451.7200547662,529.4534311782642
6357,-61859.51616627932,-35384.76214639893,547.4342804924729
6358,-65137.99254272387,-33842.79717538779,544.4251078186172
6359,-58443.34606887445,-31847.200751303066,520.3789718361267
6360,-45923.79155127323,-29424.07057210111,483.0917906593512
6361,-31740.131079543287,-26599.761042323713,440.3841800328263
6362,-18210.11905769591,-23399.914186778828,396.6769062163077
6363,-6213.006295864532,-19852.849309251527,353.7561195475571
6364,4078.756485307709,-15991.093864675253,312.1304443112366
6365,12759.57316165636,-11851.724135210266,271.8435426560783
6366,19992.085944379218,-7476.682744927271,232.84191268127333
6367,25929.243051485053,-2913.2139898291143,195.12102741930786
6368,30686.891997035542,1785.6683485166286,158.77857502990764
6369,34334.910274795955,6560.771844715669,124.03320108287434
6370,36893.29236124302,11346.461703331035,91.23326570349309
6371,38327.279001075956,16070.634657015056,60.86597066327659
6372,38538.4801017339,20655.031848358954,33.57187849509058
6373,37349.87426622305,25015.998515620024,10.168091206282828
6374,34483.2063136829,29065.795954310637,-8.317806109580161
6375,29529.802395074876,32714.553256694224,-20.60542884097736
6376,21925.69728871107,35872.9051456789,-25.13124783470719
6377,10974.482796440963,38455.291651406864,-20.11005093288402
6378,-3949.2097242184373,40383.79639103488,-3.9323694891622303
6379,-22712.0270079994,41592.28770159401,23.544218099075724
6380,-42973.18143357654,42030.52876976806,58.30182743263019
6381,-59148.92202388639,41667.86460286778,90.23275020865519
6382,-65397.37839417625,40496.081832353295,108.62200795994082
6383,-61126.85486667198,38531.07754597014,112.28615145781316
6384,-50426.4939248804,35813.08506177908,108.52297841809114
6385,-37469.83027225066,32405.360984722407,104.65065313357377
6386,-24629.081769996817,28391.40778725746,104.54973777779963
6387,-12879.450034572652,23870.981543326874,109.43151393885417
6388,-2493.3943174293945,18955.276717812936,119.14538655268805
6389,6542.005259007714,13761.756317520962,132.9781833232568
6390,14330.73429192369,8409.09608765291,150.04183327945498
6391,20986.707957561666,3012.6435021209445,169.44950399374366
6392,26601.837060555285,-2319.3225259724168,190.3963884051038
6393,31233.367465262847,-7488.379026084329,212.199389532
6394,34897.231241639834,-12407.767700123408,234.31998555483017
6395,37561.24572494835,-17003.299925034335,256.382071298236
6396,39134.64150544081,-21213.499264989332,278.19208845401533
6397,39451.03424976667,-24989.15485904269,299.7677775603543
6398,38241.837120306736,-28292.462957529668,321.3821253403823
6399,35097.70882150769,-31095.91803292411,343.627885744927
6400,29421.062679974675,-33381.087620336395,367.49788796003656
6401,20396.203810759667,-35137.372883193355,394.4327822925727
6402,7082.958272339267,-36360.8238287472,426.14158262577627
6403,-11057.923106913342,-37053.045981831565,463.62723516159605
6404,-32685.945985733677,-37220.209579485156,504.4561977433463
6405,-52646.73265281439,-36872.19363957801,539.1899178176898
6406,-63684.4529500259,-36022.13358819966,554.5371952173166
6407,-63191.53480884454,-34687.14614330497,545.7942407798002
6408,-54719.23978288699,-32889.55881978376,519.6350072658691
6409,-42888.77144527677,-30654.067596277117,484.71863051531375
6410,-30538.648707111828,-28004.391107853546,446.4140559261498
6411,-18909.121454441774,-24965.558416914846,407.15323608715767
6412,-8402.62960281493,-21566.158811303096,367.84541970116663
6413,929.5485935335764,-17838.825588215495,328.77660159682824
6414,9157.722436874936,-13820.385348719281,290.03337092512515
6415,16377.204460179717,-9552.130765309077,251.68246091377867
6416,22669.5070066965,-5080.189229947569,213.8444046072742
6417,28086.208115229947,-455.9071304310137,176.72551593524545
6418,32639.988532256662,4263.820670821642,140.63633695371226
6419,36295.49764856319,9016.344211364772,106.00967927569594
6420,38955.49936725923,13733.248641983886,73.42620664323094
6421,40437.944798399374,18340.624326235247,43.655091498842765
6422,40438.44072748427,22759.707261932926,17.71940533086296
6423,38471.43576057601,26907.979941138197,-3.001982221990229
6424,33787.497626075805,30700.80646382601,-16.631589560289612
6425,25293.803263663758,34053.635433140546,-20.659760822307106
6426,11628.663298880316,36884.73926696966,-12.098047804612474
6427,-8100.889148168773,39118.38166653971,11.143252085509516
6428,-32052.104241934903,40688.23584318697,46.05827848765259
6429,-53203.89447374706,41540.82738367727,80.02506786350594
6430,-63538.66817173906,41638.754295579376,98.49135103594104
6431,-62268.83728471876,40963.43761693935,100.1150961676156
6432,-54061.51238386778,39517.11790643612,93.48193358125626
6433,-43171.87254947777,37323.79352557985,86.29085013439247
6434,-31873.65891639721,34428.92006634749,82.46426250665218
6435,-21114.400386704197,30897.847287158358,83.36439175273703
6436,-11207.721551188912,26813.10348331997,89.08472306537264
6437,-2205.5531963568283,22270.759110464922,99.15711522285581
6438,5933.782855265653,17376.19618188984,112.88631214533062
6439,13273.824733203539,12239.656917101654,129.50825888868115
6440,19869.307615783797,6971.93670611867,148.2718727912693
6441,25751.605699748794,1680.5292178750396,168.48848912500705
6442,30918.902051643294,-3533.558195324894,189.56866215824806
6443,35325.09215190181,-8578.202599117652,211.05668350130492
6444,38862.89077391412,-13371.756779878364,232.67104539607703
6445,41335.85192912945,-17843.89042587568,254.36092847519294
6446,42411.585219094675,-21935.78978568816,276.3935686675377
6447,41545.264164978726,-25599.851026397122,299.49338738915975
6448,37864.13545314744,-28799.007565601514,325.0508263028954
6449,30036.98970109863,-31505.82064819797,355.35749980746607
6450,16318.290467425084,-33701.44118723232,393.5187980869628
6451,-4518.4189762296755,-35374.527156049466,441.7278058058536
6452,-30157.934205890117,-36520.20189495424,495.6903228894144
6453,-52076.57939604335,-37139.27879270204,539.706928707972
6454,-62088.13429615977,-37238.33943898901,558.7337901626546
6455,-60725.15408862805,-36830.13627752095,553.8269394981595
6456,-53050.89805905873,-35930.34957913667,534.4070535132316
6457,-42987.61965444949,-34554.20352258902,507.7899198494168
6458,-32501.826454228252,-32718.872466412264,477.6994652981151
6459,-22397.27493445797,-30445.299942355676,445.7394608670185
6460,-12943.905222760453,-27758.061082346616,412.55147661478543
6461,-4192.995580441291,-24685.09531221914,378.39395992867395
6462,3883.520513606357,-21257.7126759812,343.3989532784682
6463,11333.194715888683,-17510.7801769032,307.68347445254835
6464,18196.37192519027,-13483.000120971477,271.40032779213925
6465,24491.965505402844,-9217.229468696396,234.7661864271309
6466,30205.831440633396,-4760.802687828595,198.08490673221567
6467,35275.639708731745,-165.8201487234419,161.77709415551715
6468,39566.1896417218,4510.643076566114,126.42680810507358
6469,42826.324089728434,9206.463659062127,92.86137585422694
6470,44612.717748136034,13854.598030367597,62.29105517184007
6471,44157.897804407774,18383.484041403477,36.54983851536314
6472,40163.63755729416,22717.78246166116,18.471757121727546
6473,30593.778269386705,26779.50288556126,12.265982519274768
6474,13014.45715600329,30489.524190354263,22.881060255623268
6475,-12794.965817636312,33769.48173792448,51.18340945876171
6476,-39767.26537271722,36543.97273984672,84.59475496001426
6477,-56703.2343227274,38743.085321960614,102.8917486654393
6478,-60802.895248570916,40305.31311308467,101.27662445365472
6479,-56655.84260647659,41180.64855923064,88.49882979115452
6480,-48760.039592622416,41333.46634400204,73.0545821748357
6481,-39582.55862279392,40744.969112984574,59.59958432374775
6482,-30231.337382220903,39415.00956449722,50.17598772136275
6483,-21151.42153965165,37363.08431564131,45.48933158375701
6484,-12495.227819676835,34628.334191950635,45.590721398935294
6485,-4292.858678487051,31268.475155650212,50.1968943429077
6486,3471.6983546273204,27357.698148399908,58.84293593194603
6487,10825.499773302352,22983.690994850356,70.96437326349715
6488,17788.548313937987,18244.029684905247,85.95169762607003
6489,24361.217789045455,13242.243531729971,103.19662609564861
6490,30510.561157597356,8083.871149623022,122.14047455554815
6491,36149.56463324362,2872.793890178965,142.333898729139
6492,41100.99319994828,-2291.9295410004233,163.5220829828938
6493,45031.156979575215,-7318.584330979146,185.7815672480309
6494,47327.01389489444,-12124.617132322794,209.75734257729547
6495,46875.22099899866,-16637.764453321175,237.07655379531954
6496,41724.41124443492,-20796.564757996504,270.973733089324
6497,28900.913937675534,-24550.37294862823,316.6304053990395
6498,5891.062606825235,-27859.052862222154,378.44224947572246
6499,-23620.979795878757,-30692.660628220794,449.4457533411202
6500,-47220.42538467121,-33031.484002173354,506.65197100424945
6501,-57400.457224365746,-34864.62730672657,536.1662450805183
6502,-57209.95697245342,-36184.34423251134,543.56043570147
6503,-51708.091244397365,-36985.840087111064,538.1275155113461
6504,-43999.63210704826,-37271.00352909459,525.5988640997083
6505,-35560.73850204264,-37047.64017684118,508.7399965364116
6506,-27028.36075304663,-36327.89798957133,488.79573719794814
6507,-18656.073246769032,-35127.461071422396,466.3253237863507
6508,-10528.361740816592,-33465.16613988355,441.5949637623337
6509,-2657.527172785307,-31362.80484357361,414.75521174032656
6510,4971.51610157611,-28845.038369139915,385.9230055203579
6511,12378.640370920039,-25939.402508543357,355.2233344128806
6512,19574.087118778538,-22676.392591564887,322.8163006949599
6513,26544.355778435147,-19089.617883828814,288.9240245893848
6514,33231.59062077345,-15216.011918002707,253.86985667761337
6515,39496.780908573644,-11096.08022965437,218.14763260183207
6516,45048.82335741728,-6774.160373601332,182.55389582177634
6517,49304.02229925917,-2298.6618790364682,148.44816563191648
6518,51112.13352964744,2277.7513726016286,118.25874990874948
6519,48285.50187616336,6898.072758777519,96.35079039975221
6520,37195.56049536123,11500.983391203747,89.76950179754319
6521,14393.270279510896,16021.005553384919,105.2537406174741
6522,-16252.454840957456,20388.789597778163,136.08234102348877
6523,-41170.50589708905,24531.701934916135,157.67788792068274
6524,-53051.10371242328,28375.020617186747,157.0112241627536
6525,-54964.65448733452,31843.576765342284,140.18048089529537
6526,-51523.563876029504,34863.58248938233,116.11669575232028
6527,-45568.043799749816,37364.75254463662,90.46522410342249
6528,-38515.016202130755,39282.77472371554,66.21406818262042
6529,-31027.127076905657,40562.04100142914,44.91045360396219
6530,-23402.92538951077,41158.473249835544,27.363119373926946
6531,-15767.410937603036,41042.22667152127,13.9775212125062
6532,-8162.461811675639,40200.02175158707,4.908751161007919
6533,-590.7885024331717,38636.85036651324,0.1325066920120408
6534,6961.040091089548,36376.832034122264,-0.5175108745740382
6535,14507.976245071275,33463.063903309674,2.6782209643299772
6536,22052.852653510603,29956.406380709246,9.357304835032913
6537,29566.86877981434,25933.2608111443,19.12441820945765
6538,36953.75999236049,21482.506775479585,31.635303347794427
6539,43976.849601506095,16701.854113438654,46.75257741073598
6540,50104.23562588548,11693.91250332857,64.85403042259432
6541,54180.41332857917,6562.27956529096,87.4605928022622
6542,53793.855514808994,1407.8908303232647,118.4229396766581
6543,44557.08497130286,-3674.2518438444504,165.2671004239348
6544,21850.044608447362,-8598.04736880632,235.99985128482064
6545,-10019.24378770285,-13288.567737883119,322.244266542713
6546,-35765.12576271985,-17679.270922297183,395.447221805455
6547,-48478.46064998964,-21707.659782546358,442.5123912960901
6548,-51635.85726717069,-25324.084293839587,469.55376331328756
6549,-49603.01461592168,-28492.546647440427,484.403526357932
6550,-44976.67079580609,-31186.640758475747,491.6909913073875
6551,-39065.56970106008,-33387.924012812284,493.7191783576804
6552,-32503.28137810859,-35085.08454537689,491.58900266603337
6553,-25590.611315168026,-36273.15169309058,485.8255025082058
6554,-18462.998294628134,-36952.69897975244,476.68157896440715
6555,-11171.304222365532,-37129.09030876329,464.28242079511796
6556,-3721.9569880760782,-36811.81031895247,448.69553444944074
6557,3901.586104591087,-36013.90229121251,429.9669899057283
6558,11724.931842238168,-34751.5243285023,408.14443758650737
6559,19769.1862039756,-33043.62636595864,383.3002050355209
6560,28029.927685639093,-30911.74532959474,355.56883471887204
6561,36435.030846615395,-28379.912160377924,325.2242451245884
6562,44751.51105710038,-25474.66162346528,292.85141946956765
6563,52373.22296290868,-22225.133778457937,259.7381498897446
6564,57846.68499719045,-18663.256038150757,228.7497365034908
6565,57967.086569910905,-14824.000005229229,205.99602953722226
6566,47125.78735041889,-10745.71938355486,202.03559309892137
6567,21517.780625577405,-6470.57054259459,224.12625705293428
6568,-9926.322831149035,-2044.8945022482158,256.08604868307435
6569,-32813.629365959685,2480.703203198943,271.6942014815541
6570,-44260.972189241176,7051.387285172213,265.9605281954173
6571,-47913.76666142491,11607.96899292698,245.94878418932836
6572,-47142.062648715946,16086.873954409133,218.2411242153076
6573,-43929.975425953315,20420.394453728615,186.89048667894377
6574,-39330.00307759327,24537.281037038203,154.2541652643547
6575,-33888.22379873425,28363.71219565101,121.77151022811748
6576,-27884.10882008775,31824.68470864667,90.39760496423142
6577,-21453.549238997464,34845.85381516453,60.8191335202786
6578,-14651.465705784558,37355.818444147815,33.55632237443491
6579,-7484.349654340994,39288.79602391161,9.007197104863167
6580,71.87495913775638,40587.56975091769,-12.536805748416743
6581,8060.172701561617,41206.526509228686,-30.887150121219843
6582,16530.430988523683,41114.54633786673,-45.953112366797185
6583,25518.506669232323,40297.46667199526,-57.71763842766881
