uur,Io_x,Io_y,Europa_x,Europa_y,Jupiter_x,Jupiter_y
4999496,6365211462.298082,-14207016388.884872,6336014616.406648,-15274132831.109335,6196886076.930173,-14618848332.255526
4999497,6419695810.231373,-14230034087.436798,6286777585.178428,-15280773484.400251,6196885997.653649,-14618850005.39789
4999498,6470115493.597737,-14260144887.688316,6237045457.0616455,-15283768322.45944,6196886122.178725,-14618851436.940197
4999499,6515642461.960463,-14296679067.46974,6187090285.732433,-15283069914.810286,6196886482.593179,-14618852659.598717
4999500,6555547806.858636,-14338895168.3688,6137190001.6003475,-15278651422.204012,6196887106.170599,-14618853708.944868
4999501,6589201549.067003,-14385991084.509806,6087626814.467409,-15270507452.114162,6196888015.42079,-14618854622.861752
4999502,6616072276.493464,-14437113183.2275,6038685481.911325,-15258654787.871376,6196889228.150602,-14618855441.096497
4999503,6635727129.651395,-14491363841.427038,5990651452.901837,-15243132969.394472,6196890757.511562,-14618856204.890915
4999504,6647832510.264817,-14547807824.375164,5943808899.94341,-15224004703.877462,6196892612.01629,-14618856956.670935
4999505,6652155785.218537,-14605477964.587616,5898438656.928563,-15201356085.88081,6196894795.51046,-14618857739.773788
4999506,6648568166.115734,-14663380626.831116,5854816083.752211,-15175296608.103941,6196897307.091295,-14618858598.190557
4999507,6637048855.568679,-14720501476.716345,5813208882.427651,-15145958946.712627,6196900140.967668,-14618859576.300137
4999508,6617690455.108055,-14775812106.883915,5773874892.795203,-15113498508.454313,6196903286.261352,-14618860718.568863
4999509,6590705515.428484,-14828278114.340384,5737059898.755389,-15078092730.87368,6196906726.754249,-14618862069.188091
4999510,6556433966.435101,-14876869258.296188,5702995478.124741,-15039940131.655716,6196910440.593106,-14618863671.620216
4999511,6515350981.847806,-14920572347.193562,5671896930.553072,-14999259108.349348,6196914399.971817,-14618865568.022568
4999512,6468074603.493295,-14958407486.550472,5643961318.331858,-14956286495.297983,6196918570.822165,-14618867798.519285
4999513,6415372172.912887,-14989448237.64167,5619365654.275781,-14911275890.328371,6196922912.556984,-14618870400.294983
4999514,6358164303.489274,-15012846054.941221,5598265269.130687,-14864495769.407291,6196927377.92452,-14618873406.492403
4999515,6297524804.861021,-15027859047.23542,5580792388.159805,-14816227412.836248,6196931913.047978,-14618876844.911383
4999516,6234674699.28828,-15033884606.727219,5567054942.749786,-14766762671.389431,6196936457.737173,-14618880736.52983
4999517,6170968334.479383,-15030494754.423595,5557135638.176243,-14716401604.89783,6196940946.165617,-14618885093.90011
4999518,6107869715.077173,-15017472181.529556,5551091293.24158,-14665450028.961008,6196945308.001055,-14618889919.514984
4999519,6046917671.9060955,-14994844014.437788,5548952461.552485,-14614217007.588888,6196949470.05416,-14618895204.282064
4999520,5989679462.803636,-14962909468.884441,5550723337.975354,-14563012330.551458,6196953358.464423,-14618900926.28621
4999521,5937693864.79584,-14922257040.833847,5556381947.544061,-14512144014.01504,6196956901.373429,-14618907050.043734
4999522,5892406641.135624,-14873766996.173258,5565880608.043758,-14461915861.69768,6196960031.950052,-14618913526.446924
4999523,5855103134.16996,-14818595897.79073,5579146651.889316,-14412625121.366558,6196962691.544348,-14618920293.55145
4999524,5826844184.078712,-14758141795.39696,5596083387.961496,-14364560268.15582,6196964832.6788645,-14618927278.270575
4999525,5808412115.825331,-14693991270.384022,5616571279.923151,-14317998942.065325,6196966421.560673,-14618934398.91935
4999526,5800272843.178583,-14627852262.361938,5640469314.328635,-14273206062.283548,6196967439.830138,-14618941568.423462
4999527,5802558210.393212,-14561478839.70767,5667616529.621399,-14230432135.824047,6196967885.353243,-14618948697.902262
4999528,5815069916.104736,-14496595224.879143,5697833675.8669,-14189911772.498936,6196967771.99496,-14618955700.281658
4999529,5837303401.813307,-14434826162.916325,5730924974.6443815,-14151862412.559866,6196967128.450564,-14618962493.603115
4999530,5868487637.598419,-14377639255.45576,5766679948.577697,-14116483267.563065,6196965996.327072,-14618969003.764175
4999531,5907635290.220478,-14326302638.962217,5804875290.000499,-14083954469.722187,6196964427.735093,-14618975166.531609
4999532,5953597458.810727,-14281858969.662874,5845276738.047955,-14054436421.740261,6196962482.665529,-14618980928.782118
4999533,6005117831.103101,-14245114613.863068,5887640934.612543,-14028069339.99163,6196960226.394069,-14618986249.022585
4999534,6060882376.857851,-14216641539.1568,5931717235.816139,-14004972988.118265,6196957727.096829,-14618991097.307812
4999535,6119562154.976828,-14196788729.147541,5977249467.545047,-13985246598.015408,6196955053.79148,-14618995454.705341
4999536,6179848159.841378,-14185699891.72654,6023977622.281575,-13968968964.34854,6196952274.654476,-14618999312.459732
4999537,6240478197.429061,-14183334596.801931,6071639491.457037,-13956198685.689419,6196949455.715004,-14619002670.99172
4999538,6300256503.442451,-14189490554.987616,6119972219.804557,-13946974523.554384,6196946659.892452,-14619005538.840723
4999539,6358067215.410168,-14203825374.881266,6168713767.192736,-13941315858.264881,6196943946.325452,-14619007931.629417
4999540,6412882958.301261,-14225876714.474422,6217604269.066755,-13939223227.401901,6196941369.933438,-14619009871.101809
4999541,6463769782.035978,-14255080221.591724,6266387292.800942,-13940678934.99394,6196938981.152524,-14619011384.263556
4999542,6509889571.837606,-14290785023.967764,6314810991.124964,-13945647719.593826,6196936825.792897,-14619012502.636124
4999543,6550500891.789244,-14332266789.687193,6362629155.760682,-13954077469.280788,6196934944.972483,-14619013261.624083
4999544,6584959052.808093,-14378738552.906088,6409602175.504986,-13965899972.084448,6196933375.089512,-14619013699.986671
4999545,6612716038.124874,-14429359610.83091,6455497903.76352,-13981031691.293152,6196932147.8040905,-14619013859.399511
4999546,6633320780.878392,-14483242866.995487,6500092441.1517515,-13999374556.353865,6196931290.005346,-14619013784.089031
4999547,6646420170.767794,-14539461040.410538,6543170839.254304,-14020816761.423697,6196930823.746257,-14619013520.520071
4999548,6651761066.216321,-14597052193.46351,6584527731.960768,-14045233564.994225,6196930766.132996,-14619013117.115522
4999549,6649193498.535913,-14655025062.817461,6623967900.97185,-14072488085.325035,6196931129.159841,-14619012623.985342
4999550,6638675166.506865,-14712364712.560934,6661306782.100168,-14102432087.664284,6196931919.484861,-14619012092.640612
4999551,6620277223.558091,-14768039069.373213,6696370918.888727,-14134906760.38675,6196933138.146102,-14619011575.666368
4999552,6594191244.306566,-14821006943.325546,6728998369.854093,-14169743478.237013,6196934780.223444,-14619011126.324842
4999553,6560737111.12466,-14870228178.104404,6759039075.347844,-14206764551.824774,6196936834.458189,-14619010798.058847
4999554,6520371373.933668,-14914676597.76594,6786355189.635507,-14245783963.381727,6196939282.851252,-14619010643.863901
4999555,6473695399.824732,-14953356402.921955,6810821383.331204,-14286608089.55748,6196942100.2719965,-14619010715.498346
4999556,6421462342.391503,-14985322588.267563,6832325120.811034,-14329036412.70964,6196945254.123246,-14619011062.504532
4999557,6364581635.257712,-15009705768.213556,6850766916.668494,-14372862222.734762,6196948704.123336,-14619011731.022774
4999558,6304119381.441982,-15025741466.113821,6866060574.678977,-14417873311.996801,6196952402.281744,-14619012762.39545
4999559,6241292728.72949,-15032803407.35133,6878133412.1130705,-14463852666.342072,6196956293.1581135,-14619014191.582766
4999560,6177456182.382285,-15030439639.48748,6886926471.584259,-14510579155.547867,6196960314.501012,-14619016045.445492
4999561,6114077930.506946,-15018409408.864792,6892394721.938298,-14557828226.838076,6196964398.356968,-14619018340.992039
4999562,6052704774.161403,-14996717746.635754,6894507248.99069,-14605372605.314531,6196968472.7160225,-14619021083.733135
4999563,5994915263.0721245,-14965643839.964552,6893247436.196452,-14652983005.297043,6196972463.712567,-14619024266.328707
4999564,5942262147.326338,-14925758749.211836,6888613134.593565,-14700428856.636332,6196976298.329248,-14619027867.73574
4999565,5896207121.015127,-14877928174.166206,6880616820.599223,-14747479050.059074,6196979907.463906,-14619031853.059265
4999566,5858052725.752315,-14823296999.922354,6869285739.457992,-14793902705.518051,6196983229.13054,-14619036174.260181
4999567,5828877724.135183,-14763254301.904078,6854662031.345942,-14839469967.346663,6196986211.497409,-14619040771.782001
4999568,5809482752.739914,-14699380108.504074,6836802836.329047,-14883952829.74819,6196988815.441929,-14619045577.035295
4999569,5800352302.95667,-14633377974.436155,6815780373.563579,-14927125995.777308,6196991016.337829,-14619050515.549042
4999570,5801637080.776579,-14566999631.154623,6791681989.31931,-14968767772.484926,6196992804.884079,-14619055510.493904
4999571,5813157977.168228,-14501969071.079817,6764610167.614137,-15008661004.287216,6196994186.917778,-14619060486.231184
4999572,5834429916.452051,-14439913129.178532,6734682496.485288,-15046594045.875692,6196995182.292709,-14619065371.555023
4999573,5864701437.132167,-14382304102.753456,6702031582.205688,-15082361775.097965,6196995823.018861,-14619070102.367071
4999574,5903004469.436801,-14330417682.717941,6666804903.105798,-15115766645.200377,6196996150.923607,-14619074623.62961
4999575,5948208528.401102,-14285307065.192776,6629164594.107507,-15146619774.628956,6196996215.10686,-14619078890.556292
4999576,5999074244.656847,-14247792085.96475,6589287152.647477,-15174742071.232244,6196996069.429374,-14619082869.095037
4999577,6054302431.809002,-14218460863.738602,6547363056.39669,-15199965386.202078,6196995770.21332,-14619086535.821522
4999578,6112576344.015834,-14197680803.464603,6503596283.108207,-15222133691.436071,6196995374.26581,-14619089877.39159
4999579,6172596106.729618,-14185615777.913221,6458203723.085834,-15241104272.225931,6196994937.2734585,-14619092889.70254
4999580,6233105338.088133,-14182246674.906878,6411414475.20294,-15256748925.295288,6196994512.567394,-14619095576.895878
4999581,6292910669.55506,-14187393069.39397,6363469018.152681,-15268955150.266407,6196994150.225589,-14619097950.307314
4999582,6350895254.469784,-14200734397.922346,6314618249.714596,-15277627320.674545,6196993896.461442,-14619100027.440687
4999583,6406027493.495056,-14221829579.280691,6265122388.308336,-15282687818.731272,6196993793.24095,-14619101831.01593
4999584,6457366185.336913,-14250134491.153166,6215249732.994441,-15284078116.234173,6196993878.071666,-14619103388.119291
4999585,6504063197.90878,-14285017066.890211,6165275280.3834095,-15281759782.410759,6196994183.911981,-14619104729.467398
4999586,6545364600.2782545,-14325770028.704163,6115479199.620913,-15275715398.158213,6196994739.156413,-14619105888.784922
4999587,6580611032.673845,-14371621443.412907,6066145169.702597,-15265949355.192144,6196995567.660249,-14619106902.28762
4999588,6609237939.422743,-14421743396.323658,6017558586.788548,-15252488518.142517,6196996688.7739105,-14619107808.257402
4999589,6630776156.154355,-14475259148.293673,5970004652.86321,-15235382727.725046,6196998117.363661,-14619108646.692799
4999590,6644853228.923916,-14531249187.24166,5923766360.924812,-15214705123.85349,6196999863.800479,-14619109459.016005
4999591,6651195745.41288,-14588756621.270403,5879122395.769108,-15190552269.007582,6197001933.903438,-14619110287.815968
4999592,6649632870.395769,-14646792395.12247,5836344973.2140465,-15163044054.37448,6197004328.827973,-14619111176.605274
4999593,6640101190.568512,-14704340850.32706,5795697644.137773,-15132323374.25048,6197007044.89342,-14619112169.566727
4999594,6622650877.476738,-14760366193.860996,5757433092.804981,-15098555557.900284,6197010073.348666,-14619113311.263298
4999595,6597453060.441861,-14813820488.12042,5721790961.468908,-15061927552.460262,6197013400.080197,-14619114646.282791
4999596,6564808152.344226,-14863653819.18008,5688995734.999866,-15022646855.435856,6197017005.273787,-14619116218.786322
4999597,6525154678.899868,-14908827327.088175,5659254720.168487,-14980940200.737272,6197020863.050094,-14619118071.928345
4999598,6479077918.737901,-14948329769.880333,5632756154.096025,-14937052007.843067,6197024941.105901,-14619120247.116383
4999599,6427317366.2531805,-14981198211.80443,5609667475.209195,-14891242609.37078,6197029200.40664,-14619122783.082266
4999600,6370771693.934789,-15006543237.268976,5590133787.785784,-14843786277.843067,6197033594.991698,-14619125714.745476
4999601,6310499548.34262,-15023578752.010082,5574276547.885414,-14794969077.537548,6197038071.970191,-14619129071.865044
4999602,6247714225.397466,-15031655903.302889,5562192494.217478,-14745086571.77883,6197042571.798576,-14619132877.501259
4999603,6183770130.84497,-15030299914.32753,5553952842.446972,-14694441419.675093,6197047028.938193,-14619137146.343035
4999604,6120139064.551508,-15019247711.74746,5549602755.764739,-14643340898.959097,6197051372.984704,-14619141882.999819
4999605,6058374905.219986,-14998483229.682056,5549161098.471534,-14592094393.151056,6197055530.336243,-14619147080.40375
4999606,6000066313.77844,-14968266386.995073,5552620473.086538,-14541010881.660093,6197059426.418236,-14619152718.50947
4999607,5946778621.921511,-14929151229.060785,5559947535.337895,-14490396470.681158,6197062988.410133,-14619158763.502827
4999608,5899987971.058022,-14881988898.853928,5571083575.564352,-14440552000.881775,6197066148.330098,-14619165167.72155
4999609,5861012672.245909,-14827912179.459312,5585945349.769884,-14391770765.015827,6197068846.244157,-14619171870.440392
4999610,5830948182.66224,-14768300353.170984,5604426139.009831,-14344336364.900204,6197071033.299389,-14619178799.579039
4999611,5810612545.851483,-14704725779.709318,5626397012.088073,-14298520732.824059,6197072674.259549,-14619185874.26615
4999612,5800508317.295455,-14638886355.474884,5651708263.803179,-14254582337.621704,6197073749.260465,-14619193008.063162
4999613,5800804942.742225,-14572530194.88566,5680190999.239682,-14212764590.51235,6197074254.599234,-14619200112.54906
4999614,5811342710.770153,-14507379904.150492,5711658833.844767,-14173294460.543995,6197074202.505229,-14619207100.919039
4999615,5831656450.737753,-14445063460.867924,5745909679.172072,-14136381304.170828,6197073619.979725,-14619213891.266869
4999616,5861014780.839657,-14387057148.11523,5782727585.002136,-14102215908.194618,6197072546.902315,-14619220409.294596
4999617,5898469379.6112795,-14334643716.794977,5821884609.661369,-14070969740.1454,6197071033.664923,-14619226590.300364
4999618,5942908558.189666,-14288886570.064718,5863142691.210849,-14042794395.768232,6197069138.603394,-14619232380.40725
4999619,5993110140.046345,-14250618778.982988,5906255492.654956,-14017821231.198418,6197066925.462337,-14619237737.089487
4999620,6047789931.136953,-14220444422.817064,5950970196.125285,-13996161169.538702,6197064461.068769,-14619242629.114283
4999621,6105643495.885352,-14198749141.126719,5997029227.659046,-13977904676.409098,6197061813.322542,-14619247036.045855
4999622,6165380250.441865,-14185716765.807564,6044171905.697523,-13963121898.96564,6197059049.550238,-14619250947.459229
4999623,6225749889.601689,-14181349274.525852,6092136014.187215,-13951862952.767513,6197056235.221748,-14619254361.993979
4999624,6285561839.089891,-14185487873.662928,6140659298.194372,-13944158329.63914,6197053432.997041,-14619257286.351759
4999625,6343698800.515412,-14197833623.540796,6189480873.070656,-13940019399.053642,6197050702.053099,-14619259734.313013
4999626,6399125595.912955,-14217966568.250652,6238342537.259623,-13939438983.150316,6197048097.634506,-14619261725.82219
4999627,6450894498.470357,-14245362785.274168,6286989983.536136,-13942391992.201632,6197045670.771953,-14619263286.169327
4999628,6498148124.87197,-14279409116.297773,6335173908.66713,-13948836109.998552,6197043468.11806,-14619264445.279493
4999629,6540120813.740485,-14319415588.580435,6382651024.729838,-13958712519.05791,6197041531.856939,-14619265237.109905
4999630,6576139256.426939,-14364625704.137354,6429184976.919485,-13971946655.72355,6197039899.651295,-14619265699.146627
4999631,6605622998.839791,-14414224883.095558,6474547173.457731,-13988448985.81671,6197038604.597822,-14619265871.987616
4999632,6628085303.798902,-14467347417.789423,6518517533.664276,-14008115792.469927,6197037675.1677065,-14619265798.99554
4999633,6643134753.31693,-14523082342.068213,6560885160.55056,-14030829968.972075,6197037135.114213,-14619265526.001524
4999634,6650477875.511984,-14580478658.572292,6601448944.472809,-14056461810.715012,6197037003.333799,-14619265101.039125
4999635,6649922994.859131,-14638550404.315044,6640018104.442559,-14084869801.578436,6197037293.671234,-14619264574.08607
4999636,6641385418.467395,-14696282077.115295,6676412673.636689,-14115901391.273695,6197038014.663258,-14619263996.789219
4999637,6624893974.737167,-14752634993.949532,6710463935.482473,-14149393761.26769,6197039169.219845,-14619263422.145988
4999638,6600598802.636346,-14806555204.693943,6742014816.427772,-14185174577.915144,6197040754.247716,-14619262904.11288
4999639,6568780137.874158,-14856983633.446829,6770920241.155568,-14223062732.338634,6197042760.227879,-14619262497.10953
4999640,6529857645.0787945,-14902869150.562698,6797047455.579212,-14262869067.412046,6197045170.7682905,-14619262255.38515
4999641,6484399594.465004,-14943185269.457867,6820276322.472075,-14304397092.927248,6197047962.164537,-14619262232.214714
4999642,6433130876.47684,-14976951081.683325,6840499594.0534525,-14347443690.660105,6197051103.01577,-14619262478.895916
4999643,6376938501.099907,-15003256851.515533,6857623165.279866,-14391799811.60465,6197054553.959506,-14619263043.527082
4999644,6316872874.09651,-15021294342.504007,6871566310.984096,-14437251168.117634,6197058267.605575,-14619263969.562506
4999645,6254142844.274726,-15030391403.218754,6882261909.36799,-14483578924.113405,6197062188.7635355,-14619265294.167408
4999646,6190102372.640521,-15030049580.563662,6889656653.692873,-14530560386.773972,6197066255.064671,-14619267046.430376
4999647,6126226814.3157,-15019982586.651747,6893711253.325214,-14577969703.492783,6197070398.073062,-14619269245.535511
4999648,6064077363.556852,-15000152424.56775,6894400624.586588,-14625578567.953667,6197074544.953967,-14619271899.044506
4999649,6005253289.96049,-14970799077.464193,6891714071.126852,-14673156939.357288,6197078620.716996,-14619275001.481304
4999650,5951333187.301453,-14932459164.707327,6885655452.788768,-14720473778.843956,6197082550.976648,-14619278533.435524
4999651,5903808397.215526,-14885969173.171648,6876243341.162439,-14767297807.119318,6197086265.081425,-14619282461.39124
4999652,5864013697.822936,-14832450002.896341,6863511159.24122,-14813398287.162884,6197089699.372062,-14619286738.43446
4999653,5833061761.737344,-14773271632.63607,6847507301.7905655,-14858545835.681337,6197092800.26286,-14619291305.89543
4999654,5811788292.9315815,-14709999418.642889,6828295232.232921,-14902513266.650993,6197095526.82107,-14619296095.854456
4999655,5800713856.369053,-14644326315.71126,6805953551.042408,-14945076469.867315,6197097852.561439,-14619301034.309332
4999656,5800026292.387902,-14577997461.732384,6780576029.842492,-14986015326.87424,6197099766.2729225,-14619306044.701193
4999657,5809584722.276756,-14512734535.665741,6752271604.620668,-15025114665.97204,6197101271.830357,-14619311051.450043
4999658,5828943203.734428,-14450166871.64395,6721164320.732558,-15062165257.189878,6197102387.082629,-14619315983.171333
4999659,5857389768.416623,-14391774693.963827,6687393221.6832905,-15096964847.149448,6197103142.018408,-14619320775.321123
4999660,5893995300.204592,-14338847542.880764,6651112173.070593,-15129319232.632332,6197103576.470402,-14619325372.125399
4999661,5937666569.407002,-14292458595.171669,6612489612.579478,-15159043370.392725,6197103737.625918,-14619329727.760466
4999662,5987198499.172091,-14253453635.277348,6571708216.564878,-15185962519.329462,6197103677.5756645,-14619333806.84308
4999663,6041322024.112203,-14222452160.9509,6528964473.581583,-15209913409.553549,6197103451.072323,-14619337584.348854
4999664,6098745324.155192,-14199857538.648527,6484468155.258808,-15230745431.173056,6197103113.603491,-14619341045.10428
4999665,6158187495.321901,-14185873126.701834,6438441675.209725,-15248321833.788195,6197102719.823359,-14619344182.997652
4999666,6218404702.169073,-14180521660.637367,6391119327.254273,-15262520925.777214,6197102322.341254,-14619347000.036472
4999667,6278209506.896383,-14183665753.344841,6342746395.154659,-15273237260.50048,6197101970.834536,-14619349505.352728
4999668,6336484424.354766,-14195027957.182943,6293578127.350475,-15280382794.609203,6197101711.436628,-14619351714.229477
4999669,6392190880.974118,-14214209375.049644,6243878571.860363,-15283888001.78134,6197101586.344886,-14619353647.196867
4999670,6444374734.394476,-14240706250.232693,6193919268.604881,-15283702923.495815,6197101633.593906,-14619355329.224842
4999671,6492169403.725931,-14273924301.286463,6143977798.901877,-15279798136.982067,6197101886.944907,-14619356789.024075
4999672,6534797515.399448,-14313190808.507769,6094336194.774942,-15272165619.336687,6197102375.848497,-14619358058.455332
4999673,6571571817.4250965,-14357764621.840939,6045279213.960692,-15260819486.077646,6197103125.445278,-14619359172.039827
4999674,6601895972.890987,-14406844367.21515,5997092490.042035,-15245796582.20293,6197104156.575277,-14619360166.558092
4999675,6625265719.123014,-14459575198.652166,5950060570.888468,-15227156904.22131,6197105485.773011,-14619361080.721544
4999676,6641270772.730713,-14515054492.917576,5904464862.442842,-15204983832.702177,6197107125.229828,-14619361954.898628
4999677,6649597769.01313,-14572336924.259174,5860581498.726567,-15179384156.702623,6197109082.709447,-14619362830.875376
4999678,6650034440.190704,-14630439397.516409,5818679162.593003,-15150487874.000393,6197111361.4064455,-14619363751.628311
4999679,6642475151.885439,-14688346363.757599,5779016885.079797,-15118447754.385435,6197113959.741364,-14619364761.085342
4999680,6626927820.781571,-14745016095.166002,5741841854.028331,-15083438657.297628,6197116871.090581,-14619365903.847727
4999681,6603522116.775756,-14799388552.540794,5707387264.789286,-15045656599.7607,6197120083.454679,-14619367224.843395
4999682,6572518697.827909,-14850395531.6493,5675870247.169613,-15005317575.72914,6197123579.076278,-14619368768.879333
4999683,6534319023.485818,-14896973809.145653,5647489903.175387,-14962656133.474895,6197127334.0278425,-14619370580.058912
4999684,6489475035.263124,-14938082001.810755,5622425489.480307,-14917923723.301414,6197131317.802089,-14619372701.030285
4999685,6438697677.901752,-14972721771.84628,5600834776.858795,-14871386833.46866,6197135492.952464,-14619375172.035618
4999686,6382862878.367654,-14999963814.296707,5582852616.074347,-14823324937.517742,6197139814.848049,-14619378029.74004
4999687,6323013234.9869375,-15018978704.147785,5568589735.970009,-14774028280.973244,6197144231.624457,-14619381305.83597
4999688,6260353364.116949,-15029072119.704134,5558131794.883873,-14723795539.466858,6197148684.426812,-14619385025.44474
4999689,6196236708.451607,-15029723178.909237,5551538701.170921,-14672931383.489002,6197153108.047722,-14619389205.374088
4999690,6132141761.781536,-15020623659.64359,5548844212.755799,-14621743987.098434,6197157432.056259,-14619393852.335476
4999691,6069636248.317274,-15001714834.946022,5550055819.498745,-14570542518.917322,6197161582.48664,-14619398961.274088
4999692,6010328908.110118,-14973217745.908728,5555154905.97238,-14519634653.5803,6197165484.103065,-14619404514.007132
4999693,5955810173.973392,-14935652247.003414,5564097186.262558,-14469324140.5181,6197169063.180436,-14619410478.389063
4999694,5907584998.689797,-14889840399.083069,5576813396.848701,-14419908464.621181,6197172250.647961,-14619416808.211063
4999695,5867003029.017846,-14836890970.2354,5593210228.686304,-14371676630.075766,6197174985.351555,-14619423443.986475
4999696,5835192714.32231,-14778163926.626873,5613171475.466624,-14324907094.661037,6197177217.125624,-14619430314.674078
4999697,5813006288.807684,-14715216539.212904,5636559371.78093,-14279865877.233152,6197178909.348331,-14619437340.262146
4999698,5800981602.855902,-14649735506.814507,5663216092.636452,-14236804856.200182,6197180040.6998825,-14619444435.00573
4999699,5799324600.888514,-14583461607.316881,5692965384.478284,-14195960271.705238,6197180605.945855,-14619451511.010418
4999700,5807913335.719367,-14518114291.496132,5725614297.540643,-14157551439.148464,6197180615.70448,-14619458481.813446
4999701,5826321481.559481,-14455323141.9892,5760954989.908923,-14121779676.709213,6197180095.29451,-14619465265.636333
4999702,5853857032.526015,-14396571462.395428,5798766574.982109,-14088827444.729303,6197179082.86736,-14619471788.061308
4999703,5889610660.355657,-14343154963.399385,5838816985.830038,-14058857690.196255,6197177627.084274,-14619477983.992105
4999704,5932508109.615295,-14296156175.035374,5880864831.806106,-14032013385.24133,6197175784.603676,-14619483798.869781
4999705,5981361793.198201,-14256433310.240173,5924661224.153887,-14008417245.171297,6197173617.606944,-14619489189.20392
4999706,6034918032.723478,-14224621075.639837,5969951548.201077,-13988171610.656504,6197171191.530482,-14619494122.537457
4999707,6091897790.793283,-14201140385.498413,6016477161.848267,-13971358481.922527,6197168573.105926,-14619498576.988678
4999708,6151029989.87745,-14186213948.716513,6063977006.756901,-13958039698.150639,6197165828.751427,-14619502540.513174
4999709,6211077463.994998,-14179885074.019836,6112189129.498627,-13948257255.324715,6197163023.311911,-14619506010.01083
4999710,6270856217.574625,-14182037590.585194,6160852116.860635,-13942033746.495918,6197160219.116467,-14619508990.377243
4999711,6329249012.817419,-14192415365.91612,6209706446.654654,-13939372898.74195,6197157475.304774,-14619511493.571636
4999712,6385214438.081398,-14210640428.947968,6258495749.108487,-13940260181.214457,6197154847.368445,-14619513537.74862
4999713,6437792592.871769,-14236229135.158049,6306967972.746473,-13944663466.019192,6197152386.854013,-14619515146.480751
4999714,6486108421.71151,-14268606137.035952,6354876452.40648,-13952533730.18658,6197150141.179031,-14619516348.08335
4999715,6529373587.832831,-14307116158.598732,6401980881.348729,-13963805789.838198,6197148153.519313,-14619517175.041815
4999716,6566887629.685901,-14351033734.164248,6448048192.119163,-13978399058.377577,6197146462.732232,-14619517663.534159
4999717,6598039005.671135,-14399571178.83064,6492853352.092152,-13996218320.869492,6197145103.287441,-14619517853.03633
4999718,6622306512.164752,-14451885129.54975,6536180080.122361,-14017154517.387047,6197144105.182015,-14619517785.994589
4999719,6639261457.179867,-14507082046.966248,6577821490.921633,-14041085529.029242,6197143493.821866,-14619517507.546717
4999720,6648570882.996644,-14564223111.442436,6617580673.81764,-14067876961.403152,6197143289.85545,-14619517065.271791
4999721,6650002049.046559,-14622328990.488726,6655271212.494092,-14097382921.502092,6197143508.949659,-14619516508.946196
4999722,6643428302.376689,-14680385004.312412,6690717652.165707,-14129446785.01908,6197144161.501753,-14619515890.281118
4999723,6628836366.563383,-14737347272.904158,6723755920.407833,-14163901952.175234,6197145252.285695,-14619515262.614164
4999724,6606334959.021271,-14792150489.280888,6754233707.54613,-14200572591.09774,6197146780.037012,-14619514680.52475
4999725,6576164488.542729,-14843718021.076653,6782010812.1248255,-14239274368.64568,6197148736.987694,-14619514199.340246
4999726,6538707377.5201435,-14890975081.487892,6806959456.522543,-14279815169.35402,6197151108.372453,-14619513874.497976
4999727,6494498287.898409,-14932865706.724617,6828964577.2821665,-14321995803.848787,6197153871.940154,-14619513760.728352
4999728,6444233205.646248,-14968374196.6992,6847924094.174169,-14365610708.683937,6197156997.519499,-14619513911.028185
4999729,6388775969.331536,-14996551475.497059,6863749161.428306,-14410448640.066586,6197160446.705441,-14619514375.402636
4999730,6329160451.598003,-15016546460.273293,6876364403.951954,-14456293364.376219,6197164172.750554,-14619515199.37154
4999731,6266586287.543843,-15027641949.84295,6885708140.708581,-14502924348.748241,6197168120.760401,-14619516422.263048
4999732,6202405897.638505,-15029293741.048769,6891732596.759648,-14550117455.285116,6197172228.298868,-14619518075.35527
4999733,6138100711.876857,-15021170688.131985,6894404104.779293,-14597645642.680365,6197176426.501951,-14619520179.973356
4999734,6075245108.4399395,-15003192355.227446,6893703296.134716,-14645279679.191381,6197180641.769951,-14619522745.69956
4999735,6015457731.583818,-14975559990.27526,6889625280.887149,-14692788870.97465,6197184798.053879,-14619525768.8972
4999736,5960341533.714432,-14938776068.015612,6882179815.30987,-14739941809.79792,6197188819.672815,-14619529231.772066
4999737,5911415901.512504,-14893647924.042322,6871391454.742711,-14786507144.063513,6197192634.504153,-14619533102.181908
4999738,5870046183.613443,-14841272243.26039,6857299688.809778,-14832254376.908545,6197196177.296577,-14619537334.346212
4999739,5837377313.870348,-14782999351.73763,6839959055.2230425,-14876954694.88412,6197199392.790842,-14619541870.505663
4999740,5814278524.837822,-14720379052.588625,6819439227.585301,-14920381830.347408,6197202238.319309,-14619546643.449263
4999741,5801305111.325002,-14655092532.70605,6795825071.800322,-14962312960.218649,6197204685.603912,-14619551579.696049
4999742,5798680960.017939,-14588876946.750385,6769216664.906952,-15002529643.149464,6197206721.577827,-14619556603.020432
4999743,5806302618.816209,-14523450124.629557,6739729269.392058,-15040818796.409452,6197208348.194621,-14619561637.97072
4999744,5823762759.276972,-14460442287.78857,6707493255.322027,-15076973712.915812,6197209581.326088,-14619566613.05681
4999745,5850388653.115605,-14401339952.908407,6672653961.986103,-15110795117.797897,6197210448.955064,-14619571463.363323
4999746,5885290128.327456,-14347444888.170029,6635371490.192706,-15142092262.700169,6197210988.923885,-14619576132.453434
4999747,5927411425.4326315,-14299848666.361002,6595820415.931983,-15170684054.681314,6197211246.5013,-14619580573.537842
4999748,5975582187.3472185,-14259421491.513529,6554189415.847906,-15196400215.068146,6197211271.992377,-14619584749.971281
